cycles,correlation,hits,total
[5,10,19,45],0.5714285714285714,208,364
[9,10,30,45],0.5714285714285714,208,364
[1,5,7,30,45],0.5714285714285714,208,364
[3,10,30,45],0.5686813186813187,207,364
[5,7,10,20,30],0.5686813186813187,207,364
[1,5,7,10,30],0.5659340659340659,206,364
[1,5,7,20,45],0.5659340659340659,206,364
[3,5,10,20,30],0.5659340659340659,206,364
[3,5,9,10],0.5631868131868132,205,364
[3,9,20,45],0.5631868131868132,205,364
[5,7,9,30],0.5631868131868132,205,364
[7,9,19,45],0.5631868131868132,205,364
[1,3,5,30,45],0.5631868131868132,205,364
[1,5,7,9,45],0.5631868131868132,205,364
[1,5,9,10,20],0.5631868131868132,205,364
[3,5,9,30],0.5604395604395604,204,364
[3,7,10,45],0.5604395604395604,204,364
[7,9,20,45],0.5604395604395604,204,364
[1,3,5,7,30],0.5604395604395604,204,364
[1,3,5,9,45],0.5604395604395604,204,364
[1,3,5,20,45],0.5604395604395604,204,364
[1,5,20,30,45],0.5604395604395604,204,364
[1,3,9,10],0.5576923076923077,203,364
[1,19,30,45],0.5576923076923077,203,364
[5,10,19,30],0.5576923076923077,203,364
[5,19,20,45],0.5576923076923077,203,364
[1,3,5,7,10],0.5576923076923077,203,364
[1,3,5,19],0.554945054945055,202,364
[1,7,9,19],0.554945054945055,202,364
[1,7,9,20],0.554945054945055,202,364
[1,19,20,45],0.554945054945055,202,364
[3,7,10,30],0.554945054945055,202,364
[3,7,20,30],0.554945054945055,202,364
[3,9,19,45],0.554945054945055,202,364
[5,7,9,10],0.554945054945055,202,364
[1,3,5,10,30],0.554945054945055,202,364
[1,7,10,20,30],0.554945054945055,202,364
[5,9,10,20,30],0.554945054945055,202,364
[1,3,19,30],0.5521978021978022,201,364
[1,10,19,45],0.5521978021978022,201,364
[3,9,10,20],0.5521978021978022,201,364
[1,3,10,20,45],0.5521978021978022,201,364
[1,5,7,20,30],0.5521978021978022,201,364
[1,3,9,19],0.5494505494505495,200,364
[1,3,9,20],0.5494505494505495,200,364
[3,5,9,20],0.5494505494505495,200,364
[5,9,19,45],0.5494505494505495,200,364
[1,7,9,30,45],0.5494505494505495,200,364
[1,10,20,30,45],0.5494505494505495,200,364
[1,7,9,10],0.5467032967032966,199,364
[3,7,19,45],0.5467032967032966,199,364
[1,5,9,10,45],0.5467032967032966,199,364
[1,7,19,20],0.5439560439560439,198,364
[5,7,9,20],0.5439560439560439,198,364
[1,3,9,30,45],0.5439560439560439,198,364
[1,5,9,19],0.5412087912087912,197,364
[1,9,10,30],0.5412087912087912,197,364
[5,19,20,30],0.5412087912087912,197,364
[9,19,30,45],0.5412087912087912,197,364
[1,3,5,7,20],0.5412087912087912,197,364
[1,5,10,19,20],0.5412087912087912,197,364
[1,9,20,30],0.5384615384615384,196,364
[1,3,7,10,20],0.5384615384615384,196,364
[3,7,9,30,45],0.5384615384615384,196,364
[1,5,19,30],0.5357142857142857,195,364
[1,7,10,19],0.5357142857142857,195,364
[5,7,19,45],0.5357142857142857,195,364
[7,9,10,20],0.5357142857142857,195,364
[7,10,19,20],0.5357142857142857,195,364
[9,19,20,45],0.5357142857142857,195,364
[1,3,5,7,9],0.5357142857142857,195,364
[1,3,5,20,30],0.5357142857142857,195,364
[1,3,7,9,30],0.5357142857142857,195,364
[3,5,7,10,20],0.5357142857142857,195,364
[5,7,10,30,45],0.5357142857142857,195,364
[3,9,10,45],0.532967032967033,194,364
[7,9,10,45],0.532967032967033,194,364
[1,3,10,20,30],0.532967032967033,194,364
[1,5,9,20,45],0.532967032967033,194,364
[1,5,9,30,45],0.532967032967033,194,364
[3,5,7,30,45],0.532967032967033,194,364
[3,5,7,9,45],0.5302197802197802,193,364
[3,5,10,30,45],0.5302197802197802,193,364
[5,9,10,30,45],0.5302197802197802,193,364
[1,10,19,30],0.5274725274725275,192,364
[1,19,20,30],0.5274725274725275,192,364
[9,10,19,20],0.5274725274725275,192,364
[1,3,7,10,45],0.5274725274725275,192,364
[5,7,20,30,45],0.5274725274725275,192,364
[7,19,30,45],0.5247252747252747,191,364
[19,20,30,45],0.5247252747252747,191,364
[1,7,10,30,45],0.5247252747252747,191,364
[3,5,7,10,45],0.5247252747252747,191,364
[7,10,20,30,45],0.5247252747252747,191,364
[1,5,7,10,20,45],0.5247252747252747,191,364
[1,5,10,20,30,45],0.5247252747252747,191,364
[1,3,10,19],0.521978021978022,190,364
[3,5,19,45],0.521978021978022,190,364
[3,7,19,30],0.521978021978022,190,364
[3,9,20,30],0.521978021978022,190,364
[5,7,10,19],0.521978021978022,190,364
[10,19,30,45],0.521978021978022,190,364
[1,9,10,20,45],0.521978021978022,190,364
[5,10,19,20,45],0.521978021978022,190,364
[1,3,5,10,20,45],0.521978021978022,190,364
[3,7,9,20],0.5192307692307693,189,364
[5,7,19,20],0.5192307692307693,189,364
[5,19,30,45],0.5192307692307693,189,364
[1,3,5,9,10],0.5192307692307693,189,364
[1,3,7,20,45],0.5192307692307693,189,364
[1,7,20,30,45],0.5192307692307693,189,364
[3,5,20,30,45],0.5192307692307693,189,364
[5,10,19,20,30],0.5192307692307693,189,364
[3,19,30,45],0.5164835164835165,188,364
[7,9,20,30],0.5164835164835165,188,364
[7,19,20,45],0.5164835164835165,188,364
[5,9,20,30,45],0.5164835164835165,188,364
[1,5,7,10,20,30],0.5164835164835165,188,364
[1,3,19,20],0.5137362637362637,187,364
[1,9,19,30],0.5137362637362637,187,364
[3,10,19,20],0.5137362637362637,187,364
[5,9,10,19],0.5137362637362637,187,364
[1,3,7,10,30],0.5137362637362637,187,364
[3,5,9,10,20],0.5137362637362637,187,364
[9,10,20,30,45],0.5137362637362637,187,364
[3,9,10,30],0.510989010989011,186,364
[1,3,10,30,45],0.510989010989011,186,364
[1,5,7,9,10],0.510989010989011,186,364
[1,5,7,9,30],0.510989010989011,186,364
[3,10,20,30,45],0.510989010989011,186,364
[1,5,9,10,30],0.5082417582417582,185,364
[3,5,7,20,45],0.5082417582417582,185,364
[3,5,9,30,45],0.5082417582417582,185,364
[5,7,9,30,45],0.5082417582417582,185,364
[1,3,5,10,20,30],0.5082417582417582,185,364
[3,5,10,19],0.5054945054945055,184,364
[5,9,19,20],0.5054945054945055,184,364
[1,3,20,30,45],0.5054945054945055,184,364
[1,3,5,7,10,20],0.5054945054945055,184,364
[3,5,7,19],0.5027472527472527,183,364
[3,7,9,19],0.5027472527472527,183,364
[7,9,10,30],0.5027472527472527,183,364
[1,3,5,9,20],0.5027472527472527,183,364
[1,3,5,9,30],0.5027472527472527,183,364
[3,5,7,10,30],0.5027472527472527,183,364
[3,5,19,20],0.5,182,364
[1,3,7,20,30],0.5,182,364
[3,5,9,10,45],0.5,182,364
[5,7,9,10,20],0.5,182,364
[5,7,9,10,45],0.5,182,364
[5,7,19,30],0.49725274725274726,181,364
[1,3,9,10,20],0.49725274725274726,181,364
[1,5,7,9,20],0.49725274725274726,181,364
[1,5,10,19,45],0.49725274725274726,181,364
[3,7,10,20,45],0.49725274725274726,181,364
[1,9,10,19],0.4945054945054945,180,364
[7,19,20,30],0.4945054945054945,180,364
[9,10,19,45],0.4945054945054945,180,364
[1,3,7,19,45],0.4945054945054945,180,364
[1,7,9,20,45],0.4945054945054945,180,364
[1,10,19,20,45],0.4945054945054945,180,364
[1,9,19,20],0.49175824175824173,179,364
[3,19,20,45],0.49175824175824173,179,364
[5,9,19,30],0.49175824175824173,179,364
[1,3,9,10,45],0.49175824175824173,179,364
[1,3,9,20,45],0.49175824175824173,179,364
[1,5,7,19,45],0.49175824175824173,179,364
[1,7,9,10,20],0.49175824175824173,179,364
[3,7,10,20,30],0.49175824175824173,179,364
[1,3,5,7,9,45],0.49175824175824173,179,364
[1,3,5,7,10,45],0.49175824175824173,179,364
[1,3,5,7,30,45],0.49175824175824173,179,364
[1,5,9,10,20,45],0.49175824175824173,179,364
[3,5,19,30],0.489010989010989,178,364
[3,7,9,10],0.489010989010989,178,364
[1,5,9,20,30],0.489010989010989,178,364
[1,7,9,10,45],0.489010989010989,178,364
[3,5,9,20,45],0.489010989010989,178,364
[3,7,10,30,45],0.489010989010989,178,364
[3,7,20,30,45],0.489010989010989,178,364
[7,10,19,45],0.48626373626373626,177,364
[1,5,7,10,19],0.48626373626373626,177,364
[1,7,9,19,45],0.48626373626373626,177,364
[1,7,10,19,20],0.48626373626373626,177,364
[3,5,7,20,30],0.48626373626373626,177,364
[5,7,9,20,45],0.48626373626373626,177,364
[5,7,10,20,30,45],0.48626373626373626,177,364
[3,5,9,19],0.4835164835164835,176,364
[3,9,19,30],0.4835164835164835,176,364
[5,7,9,19],0.4835164835164835,176,364
[9,19,20,30],0.4835164835164835,176,364
[1,3,7,19,30],0.4835164835164835,176,364
[1,9,10,20,30],0.4835164835164835,176,364
[1,3,5,10,30,45],0.4835164835164835,176,364
[1,3,7,9,30,45],0.4835164835164835,176,364
[1,5,7,10,30,45],0.4835164835164835,176,364
[7,10,19,30],0.4807692307692308,175,364
[1,5,19,20,45],0.4807692307692308,175,364
[1,9,10,30,45],0.4807692307692308,175,364
[1,9,20,30,45],0.4807692307692308,175,364
[3,5,10,20,30,45],0.4807692307692308,175,364
[5,9,10,20,30,45],0.4807692307692308,175,364
[3,19,20,30],0.47802197802197804,174,364
[7,9,19,30],0.47802197802197804,174,364
[1,7,19,30,45],0.47802197802197804,174,364
[1,10,19,20,30],0.47802197802197804,174,364
[3,5,7,9,30],0.47802197802197804,174,364
[3,9,10,20,45],0.47802197802197804,174,364
[5,7,10,19,20],0.47802197802197804,174,364
[1,5,7,19,20],0.47527472527472525,173,364
[1,5,10,19,30],0.47527472527472525,173,364
[7,9,10,20,45],0.47527472527472525,173,364
[10,19,20,30,45],0.47527472527472525,173,364
[3,10,19,30],0.4725274725274725,172,364
[9,10,19,30],0.4725274725274725,172,364
[1,3,5,7,19],0.4725274725274725,172,364
[1,3,9,19,45],0.4725274725274725,172,364
[3,7,9,20,45],0.4725274725274725,172,364
[1,3,5,7,10,30],0.4725274725274725,172,364
[1,3,5,7,20,45],0.4725274725274725,172,364
[1,3,5,9,10,20],0.4725274725274725,172,364
[1,3,5,19,45],0.4697802197802198,171,364
[1,3,7,9,20],0.4697802197802198,171,364
[1,5,9,19,45],0.4697802197802198,171,364
[3,5,9,10,30],0.4697802197802198,171,364
[5,7,9,10,30],0.4697802197802198,171,364
[1,5,7,20,30,45],0.4697802197802198,171,364
[3,7,19,20],0.46703296703296704,170,364
[1,3,5,10,19],0.46703296703296704,170,364
[1,3,7,9,10],0.46703296703296704,170,364
[1,5,7,19,30],0.46703296703296704,170,364
[3,5,10,19,20],0.46703296703296704,170,364
[5,9,10,19,20],0.46703296703296704,170,364
[3,5,7,10,20,45],0.46703296703296704,170,364
[1,3,9,10,30],0.4642857142857143,169,364
[1,3,10,19,20],0.4642857142857143,169,364
[3,9,20,30,45],0.4642857142857143,169,364
[1,3,5,9,10,45],0.4642857142857143,169,364
[1,3,5,20,30,45],0.4642857142857143,169,364
[1,3,7,10,20,45],0.4642857142857143,169,364
[1,7,10,20,30,45],0.4642857142857143,169,364
[3,10,19,45],0.46153846153846156,168,364
[1,5,19,20,30],0.46153846153846156,168,364
[1,7,9,10,30],0.46153846153846156,168,364
[1,7,9,20,30],0.46153846153846156,168,364
[3,5,7,9,10],0.46153846153846156,168,364
[5,10,19,30,45],0.46153846153846156,168,364
[7,9,20,30,45],0.46153846153846156,168,364
[1,5,9,10,20,30],0.46153846153846156,168,364
[1,3,9,20,30],0.45879120879120877,167,364
[3,5,9,20,30],0.45879120879120877,167,364
[1,5,7,9,10,20],0.45879120879120877,167,364
[1,5,7,9,30,45],0.45879120879120877,167,364
[1,3,19,30,45],0.45604395604395603,166,364
[3,9,10,20,30],0.45604395604395603,166,364
[5,7,9,20,30],0.45604395604395603,166,364
[1,3,5,9,30,45],0.45604395604395603,166,364
[1,5,7,9,10,45],0.45604395604395603,166,364
[1,3,5,19,20],0.4532967032967033,165,364
[1,3,7,9,19],0.4532967032967033,165,364
[1,7,19,20,45],0.4532967032967033,165,364
[7,9,10,30,45],0.4532967032967033,165,364
[1,3,5,7,20,30],0.4532967032967033,165,364
[1,3,7,10,20,30],0.4532967032967033,165,364
[1,3,10,20,30,45],0.4532967032967033,165,364
[1,5,9,10,30,45],0.4532967032967033,165,364
[3,5,7,10,20,30],0.4532967032967033,165,364
[3,9,19,20],0.45054945054945056,164,364
[7,9,19,20],0.45054945054945056,164,364
[1,7,19,20,30],0.45054945054945056,164,364
[3,5,7,9,20],0.45054945054945056,164,364
[5,19,20,30,45],0.45054945054945056,164,364
[7,9,10,20,30],0.45054945054945056,164,364
[3,7,10,19],0.4478021978021978,163,364
[1,5,19,30,45],0.4478021978021978,163,364
[3,7,9,10,45],0.4478021978021978,163,364
[3,9,10,30,45],0.4478021978021978,163,364
[1,3,5,9,20,45],0.4478021978021978,163,364
[1,3,7,10,30,45],0.4478021978021978,163,364
[3,5,9,10,20,45],0.4478021978021978,163,364
[1,5,7,9,19],0.44505494505494503,162,364
[1,5,9,10,19],0.44505494505494503,162,364
[1,7,10,19,45],0.44505494505494503,162,364
[1,9,19,30,45],0.44505494505494503,162,364
[7,10,19,20,30],0.44505494505494503,162,364
[9,10,19,20,45],0.44505494505494503,162,364
[1,3,5,7,9,30],0.44505494505494503,162,364
[1,5,10,19,20,45],0.44505494505494503,162,364
[3,5,7,10,30,45],0.44505494505494503,162,364
[1,3,5,19,30],0.4423076923076923,161,364
[1,7,10,19,30],0.4423076923076923,161,364
[5,7,9,10,20,45],0.4423076923076923,161,364
[1,3,5,9,19],0.43956043956043955,160,364
[1,9,10,19,20],0.43956043956043955,160,364
[3,7,9,10,20],0.43956043956043955,160,364
[3,7,9,19,45],0.43956043956043955,160,364
[3,7,19,30,45],0.43956043956043955,160,364
[7,10,19,20,45],0.43956043956043955,160,364
[1,3,5,7,9,10],0.43956043956043955,160,364
[1,5,7,9,20,45],0.43956043956043955,160,364
[1,5,7,10,19,20],0.43956043956043955,160,364
[3,9,10,19],0.4368131868131868,159,364
[1,5,9,19,20],0.4368131868131868,159,364
[1,19,20,30,45],0.4368131868131868,159,364
[3,7,9,20,30],0.4368131868131868,159,364
[5,7,10,19,45],0.4368131868131868,159,364
[5,7,19,20,45],0.4368131868131868,159,364
[1,3,9,10,20,45],0.4368131868131868,159,364
[1,5,10,19,20,30],0.4368131868131868,159,364
[3,5,7,9,30,45],0.4368131868131868,159,364
[1,3,5,7,10,20,45],0.4368131868131868,159,364
[1,7,9,19,30],0.4340659340659341,158,364
[1,10,19,30,45],0.4340659340659341,158,364
[5,9,10,19,45],0.4340659340659341,158,364
[1,3,5,9,10,30],0.4340659340659341,158,364
[1,3,7,20,30,45],0.4340659340659341,158,364
[1,5,9,20,30,45],0.4340659340659341,158,364
[1,3,5,10,20,30,45],0.4340659340659341,158,364
[1,5,7,10,20,30,45],0.4340659340659341,158,364
[1,3,9,19,30],0.43131868131868134,157,364
[1,5,7,9,10,30],0.43131868131868134,157,364
