cycles,correlation
[1],0.4760935910478128
[5,7,20,45],0.45535714285714285
[5,7,30,45],0.32085561497326204
[5,9,10,19],0.47715736040609136
[5,9,10,20],0.4936708860759494
[5,9,10,30],0.3425196850393701
[5,9,10,45],0.45016077170418006
[5,9,19,20],0.5375
[5,9,19,30],0.35507246376811596
[5,9,19,45],0.467005076142132
[5,9,20,30],0.3613861386138614
[5,9,20,45],0.4763779527559055
[5,9,30,45],0.3192488262910798
[5,10,19,20],0.5075187969924813
[5,10,19,30],0.35545023696682465
[5,10,19,45],0.4532710280373832
[5,10,20,30],0.3522727272727273
[5,10,20,45],0.46726190476190477
[5,10,30,45],0.30970149253731344
[5,19,20,30],0.391812865497076
[5,19,20,45],0.5
[5,19,30,45],0.3464052287581699
[5,20,30,45],0.32710280373831774
[7,9,10,19],0.4462809917355372
[7,9,10,20],0.4666666666666667
[7,9,10,30],0.3333333333333333
[7,9,10,45],0.4011299435028249
[7,9,19,20],0.48
[7,9,19,30],0.358974358974359
[7,9,19,45],0.48823529411764705
[7,9,20,30],0.36054421768707484
[7,9,20,45],0.44886363636363635
[7,9,30,45],0.32727272727272727
[7,10,19,20],0.4731182795698925
[7,10,19,30],0.3475177304964539
[7,10,19,45],0.4112903225806452
[7,10,20,30],0.3438914027149321
[7,10,20,45],0.42718446601941745
[7,10,30,45],0.25949367088607594
[7,19,20,30],0.35714285714285715
[7,19,20,45],0.4552238805970149
[7,19,30,45],0.3467741935483871
[7,20,30,45],0.2986111111111111
[9,10,19,20],0.5260115606936416
[9,10,19,30],0.34965034965034963
[9,10,19,45],0.453416149068323
[9,10,20,30],0.3744493392070485
[9,10,20,45],0.46747967479674796
[9,10,30,45],0.29381443298969073
[9,19,20,30],0.3884297520661157
[9,19,20,45],0.49382716049382713
[9,19,30,45],0.31654676258992803
[9,20,30,45],0.3136094674556213
[10,19,20,30],0.38308457711442784
[10,19,20,45],0.47752808988764045
[10,19,30,45],0.3191489361702128
[10,20,30,45],0.3150684931506849
[19,20,30,45],0.3387096774193548
[1,3,5,7,9],0.45918367346938777
[1,3,5,7,10],0.4636363636363636
[1,3,5,7,19],0.48026315789473684
[1,3,5,7,20],0.5026455026455027
[1,3,5,7,30],0.37058823529411766
[1,3,5,7,45],0.4816753926701571
[1,3,5,9,10],0.46502057613168724
[1,3,5,9,19],0.47468354430379744
[1,3,5,9,20],0.495
[1,3,5,9,30],0.3372093023255814
[1,3,5,9,45],0.462882096069869
[1,3,5,10,19],0.4682080924855491
[1,3,5,10,20],0.5039370078740157
[1,3,5,10,30],0.34418604651162793
[1,3,5,10,45],0.4337899543378995
[1,3,5,19,20],0.5205479452054794
[1,3,5,19,30],0.3851851851851852
[1,3,5,19,45],0.4863013698630137
[1,3,5,20,30],0.38372093023255816
[1,3,5,20,45],0.47540983606557374
[1,3,5,30,45],0.31446540880503143
[1,3,7,9,10],0.4444444444444444
[1,3,7,9,19],0.4691358024691358
[1,3,7,9,20],0.4779874213836478
[1,3,7,9,30],0.34210526315789475
[1,3,7,9,45],0.47
[1,3,7,10,19],0.4296875
[1,3,7,10,20],0.4835164835164835
[1,3,7,10,30],0.33112582781456956
[1,3,7,10,45],0.4161073825503356
[1,3,7,19,20],0.47692307692307695
[1,3,7,19,30],0.366412213740458
[1,3,7,19,45],0.48226950354609927
[1,3,7,20,30],0.37777777777777777
[1,3,7,20,45],0.47586206896551725
[1,3,7,30,45],0.3381294964028777
[1,3,9,10,19],0.45390070921985815
[1,3,9,10,20],0.507537688442211
[1,3,9,10,30],0.33532934131736525
[1,3,9,10,45],0.43455497382198954
[1,3,9,19,20],0.5036496350364964
[1,3,9,19,30],0.33088235294117646
[1,3,9,19,45],0.47701149425287354
[1,3,9,20,30],0.3546099290780142
[1,3,9,20,45],0.46511627906976744
[1,3,9,30,45],0.3048780487804878
[1,3,10,19,20],0.4900662251655629
[1,3,10,19,30],0.344
[1,3,10,19,45],0.42016806722689076
[1,3,10,20,30],0.38461538461538464
[1,3,10,20,45],0.4482758620689655
[1,3,10,30,45],0.2751677852348993
[1,3,19,20,30],0.4067796610169492
[1,3,19,20,45],0.46956521739130436
[1,3,19,30,45],0.33620689655172414
[1,3,20,30,45],0.3046875
[1,5,7,9,10],0.43956043956043955
[1,5,7,9,19],0.4426229508196721
[1,5,7,9,20],0.4620253164556962
[1,5,7,9,30],0.3106060606060606
[1,5,7,9,45],0.4388888888888889
[1,5,7,10,19],0.45161290322580644
[1,5,7,10,20],0.47767857142857145
[1,5,7,10,30],0.33516483516483514
[1,5,7,10,45],0.4143646408839779
[1,5,7,19,20],0.5
[1,5,7,19,30],0.36134453781512604
[1,5,7,19,45],0.4626865671641791
[1,5,7,20,30],0.3541666666666667
[1,5,7,20,45],0.46060606060606063
[1,5,7,30,45],0.3208955223880597
[1,5,9,10,19],0.4563758389261745
[1,5,9,10,20],0.4890829694323144
[1,5,9,10,30],0.3125
[1,5,9,10,45],0.4343891402714932
[1,5,9,19,20],0.528
[1,5,9,19,30],0.3333333333333333
[1,5,9,19,45],0.4513888888888889
[1,5,9,20,30],0.3475177304964539
[1,5,9,20,45],0.45901639344262296
[1,5,9,30,45],0.2777777777777778
[1,5,10,19,20],0.5159574468085106
[1,5,10,19,30],0.36
[1,5,10,19,45],0.44666666666666666
[1,5,10,20,30],0.36486486486486486
[1,5,10,20,45],0.45248868778280543
[1,5,10,30,45],0.27485380116959063
[1,5,19,20,30],0.42857142857142855
[1,5,19,20,45],0.5161290322580645
[1,5,19,30,45],0.35398230088495575
[1,5,20,30,45],0.30434782608695654
[1,7,9,10,19],0.43564356435643564
[1,7,9,10,20],0.47368421052631576
[1,7,9,10,30],0.3076923076923077
[1,7,9,10,45],0.41007194244604317
[1,7,9,19,20],0.48514851485148514
[1,7,9,19,30],0.3333333333333333
[1,7,9,19,45],0.4765625
[1,7,9,20,30],0.34285714285714286
[1,7,9,20,45],0.45454545454545453
[1,7,9,30,45],0.30833333333333335
[1,7,10,19,20],0.4794520547945205
[1,7,10,19,30],0.3177570093457944
[1,7,10,19,45],0.40816326530612246
[1,7,10,20,30],0.36363636363636365
[1,7,10,20,45],0.4342105263157895
[1,7,10,30,45],0.25663716814159293
[1,7,19,20,30],0.36792452830188677
[1,7,19,20,45],0.46534653465346537
[1,7,19,30,45],0.3541666666666667
[1,7,20,30,45],0.30097087378640774
[1,9,10,19,20],0.5196850393700787
[1,9,10,19,30],0.3300970873786408
[1,9,10,19,45],0.4260869565217391
[1,9,10,20,30],0.37583892617449666
[1,9,10,20,45],0.45294117647058824
[1,9,10,30,45],0.25190839694656486
[1,9,19,20,30],0.391304347826087
[1,9,19,20,45],0.4722222222222222
[1,9,19,30,45],0.3106796116504854
[1,9,20,30,45],0.2702702702702703
[1,10,19,20,30],0.41007194244604317
[1,10,19,20,45],0.4672131147540984
[1,10,19,30,45],0.30303030303030304
[1,10,20,30,45],0.2978723404255319
[1,19,20,30,45],0.35555555555555557
[3,5,7,9,10],0.45714285714285713
[3,5,7,9,19],0.4824561403508772
[3,5,7,9,20],0.4866666666666667
[3,5,7,9,30],0.3602941176470588
[3,5,7,9,45],0.4835164835164835
[3,5,7,10,19],0.46153846153846156
[3,5,7,10,20],0.4948453608247423
[3,5,7,10,30],0.3567251461988304
[3,5,7,10,45],0.4411764705882353
[3,5,7,19,20],0.4818181818181818
[3,5,7,19,30],0.3867924528301887
[3,5,7,19,45],0.4954954954954955
[3,5,7,20,30],0.373134328358209
[3,5,7,20,45],0.4864864864864865
[3,5,7,30,45],0.3533834586466165
[3,5,9,10,19],0.4652777777777778
[3,5,9,10,20],0.5046296296296297
[3,5,9,10,30],0.34759358288770054
[3,5,9,10,45],0.45535714285714285
[3,5,9,19,20],0.5304347826086957
[3,5,9,19,30],0.3611111111111111
[3,5,9,19,45],0.47586206896551725
[3,5,9,20,30],0.3724137931034483
[3,5,9,20,45],0.4972067039106145
[3,5,9,30,45],0.32098765432098764
[3,5,10,19,20],0.5135135135135135
[3,5,10,19,30],0.366412213740458
[3,5,10,19,45],0.453125
[3,5,10,20,30],0.373134328358209
[3,5,10,20,45],0.47692307692307695
[3,5,10,30,45],0.3023255813953488
[3,5,19,20,30],0.42990654205607476
[3,5,19,20,45],0.5242718446601942
[3,5,19,30,45],0.35353535353535354
[3,5,20,30,45],0.3358208955223881
[3,7,9,10,19],0.4574468085106383
[3,7,9,10,20],0.4864864864864865
[3,7,9,10,30],0.33884297520661155
[3,7,9,10,45],0.4326241134751773
[3,7,9,19,20],0.47474747474747475
[3,7,9,19,30],0.35789473684210527
[3,7,9,19,45],0.4961832061068702
[3,7,9,20,30],0.3684210526315789
[3,7,9,20,45],0.48936170212765956
[3,7,9,30,45],0.35074626865671643
[3,7,10,19,20],0.4642857142857143
[3,7,10,19,30],0.35106382978723405
[3,7,10,19,45],0.4166666666666667
[3,7,10,20,30],0.3695652173913043
[3,7,10,20,45],0.4492753623188406
[3,7,10,30,45],0.288135593220339
[3,7,19,20,30],0.37777777777777777
[3,7,19,20,45],0.47126436781609193
[3,7,19,30,45],0.375
[3,7,20,30,45],0.33653846153846156
[3,9,10,19,20],0.5203252032520326
[3,9,10,19,30],0.3364485981308411
[3,9,10,19,45],0.4406779661016949
[3,9,10,20,30],0.38125
[3,9,10,20,45],0.47953216374269003
[3,9,10,30,45],0.2953020134228188
[3,9,19,20,30],0.37894736842105264
[3,9,19,20,45],0.48333333333333334
[3,9,19,30,45],0.3211009174311927
[3,9,20,30,45],0.3203125
[3,10,19,20,30],0.39473684210526316
[3,10,19,20,45],0.47058823529411764
[3,10,19,30,45],0.2857142857142857
[3,10,20,30,45],0.31386861313868614
[3,19,20,30,45],0.3493975903614458
[5,7,9,10,19],0.4485981308411215
[5,7,9,10,20],0.45454545454545453
[5,7,9,10,30],0.3191489361702128
[5,7,9,10,45],0.40588235294117647
[5,7,9,19,20],0.47368421052631576
[5,7,9,19,30],0.3373493975903614
[5,7,9,19,45],0.4375
[5,7,9,20,30],0.3418803418803419
[5,7,9,20,45],0.436241610738255
[5,7,9,30,45],0.30952380952380953
[5,7,10,19,20],0.46794871794871795
[5,7,10,19,30],0.3416666666666667
[5,7,10,19,45],0.4224137931034483
[5,7,10,20,30],0.32620320855614976
[5,7,10,20,45],0.44041450777202074
[5,7,10,30,45],0.2684563758389262
[5,7,19,20,30],0.3619047619047619
[5,7,19,20,45],0.46788990825688076
[5,7,19,30,45],0.3404255319148936
[5,7,20,30,45],0.2903225806451613
[5,9,10,19,20],0.528169014084507
[5,9,10,19,30],0.34210526315789475
[5,9,10,19,45],0.4583333333333333
[5,9,10,20,30],0.3655913978494624
[5,9,10,20,45],0.47533632286995514
[5,9,10,30,45],0.28901734104046245
[5,9,19,20,30],0.4111111111111111
[5,9,19,20,45],0.5217391304347826
[5,9,19,30,45],0.32653061224489793
[5,9,20,30,45],0.30597014925373134
[5,10,19,20,30],0.3860759493670886
[5,10,19,20,45],0.487012987012987
[5,10,19,30,45],0.312
[5,10,20,30,45],0.3128205128205128
[5,19,20,30,45],0.35
[7,9,10,19,20],0.47368421052631576
[7,9,10,19,30],0.3287671232876712
[7,9,10,19,45],0.4125
[7,9,10,20,30],0.36363636363636365
[7,9,10,20,45],0.4233576642335766
[7,9,10,30,45],0.25471698113207547
[7,9,19,20,30],0.36231884057971014
[7,9,19,20,45],0.45121951219512196
[7,9,19,30,45],0.34210526315789475
[7,9,20,30,45],0.29473684210526313
[7,10,19,20,30],0.35135135135135137
[7,10,19,20,45],0.44
[7,10,19,30,45],0.28
[7,10,20,30,45],0.26666666666666666
[7,19,20,30,45],0.3194444444444444
[9,10,19,20,30],0.4117647058823529
[9,10,19,20,45],0.49557522123893805
[9,10,19,30,45],0.2857142857142857
[9,10,20,30,45],0.3014705882352941
[9,19,20,30,45],0.3246753246753247
[10,19,20,30,45],0.3333333333333333
[1,3,5,7,9,10],0.44370860927152317
[1,3,5,7,9,19],0.46534653465346537
[1,3,5,7,9,20],0.4728682170542636
[1,3,5,7,9,30],0.3181818181818182
[1,3,5,7,9,45],0.46357615894039733
[1,3,5,7,10,19],0.4473684210526316
[1,3,5,7,10,20],0.49700598802395207
[1,3,5,7,10,30],0.3381294964028777
[1,3,5,7,10,45],0.4295774647887324
[1,3,5,7,19,20],0.48
[1,3,5,7,19,30],0.3655913978494624
[1,3,5,7,19,45],0.47959183673469385
[1,3,5,7,20,30],0.375
[1,3,5,7,20,45],0.48031496062992124
[1,3,5,7,30,45],0.3333333333333333
[1,3,5,9,10,19],0.4628099173553719
[1,3,5,9,10,20],0.5056179775280899
[1,3,5,9,10,30],0.3194444444444444
[1,3,5,9,10,45],0.4438202247191011
[1,3,5,9,19,20],0.5247524752475248
[1,3,5,9,19,30],0.34444444444444444
[1,3,5,9,19,45],0.4830508474576271
[1,3,5,9,20,30],0.35398230088495575
[1,3,5,9,20,45],0.4861111111111111
[1,3,5,9,30,45],0.2916666666666667
[1,3,5,10,19,20],0.5153846153846153
[1,3,5,10,19,30],0.3611111111111111
[1,3,5,10,19,45],0.4537037037037037
[1,3,5,10,20,30],0.3860759493670886
[1,3,5,10,20,45],0.46875
[1,3,5,10,30,45],0.2706766917293233
[1,3,5,19,20,30],0.43617021276595747
[1,3,5,19,20,45],0.5222222222222223
[1,3,5,19,30,45],0.35294117647058826
[1,3,5,20,30,45],0.3113207547169811
[1,3,7,9,10,19],0.44047619047619047
[1,3,7,9,10,20],0.47580645161290325
[1,3,7,9,10,30],0.29896907216494845
[1,3,7,9,10,45],0.42016806722689076
[1,3,7,9,19,20],0.47674418604651164
[1,3,7,9,19,30],0.3373493975903614
[1,3,7,9,19,45],0.4811320754716981
[1,3,7,9,20,30],0.3333333333333333
[1,3,7,9,20,45],0.4778761061946903
[1,3,7,9,30,45],0.3238095238095238
[1,3,7,10,19,20],0.45
[1,3,7,10,19,30],0.3125
[1,3,7,10,19,45],0.4
[1,3,7,10,20,30],0.36607142857142855
[1,3,7,10,20,45],0.4444444444444444
[1,3,7,10,30,45],0.26595744680851063
[1,3,7,19,20,30],0.375
[1,3,7,19,20,45],0.4605263157894737
[1,3,7,19,30,45],0.358974358974359
[1,3,7,20,30,45],0.32142857142857145
[1,3,9,10,19,20],0.5145631067961165
[1,3,9,10,19,30],0.3176470588235294
[1,3,9,10,19,45],0.43157894736842106
[1,3,9,10,20,30],0.3728813559322034
[1,3,9,10,20,45],0.4701492537313433
[1,3,9,10,30,45],0.25892857142857145
[1,3,9,19,20,30],0.3717948717948718
[1,3,9,19,20,45],0.4838709677419355
[1,3,9,19,30,45],0.3146067415730337
[1,3,9,20,30,45],0.27956989247311825
[1,3,10,19,20,30],0.40625
[1,3,10,19,20,45],0.45348837209302323
[1,3,10,19,30,45],0.27631578947368424
[1,3,10,20,30,45],0.2962962962962963
[1,3,19,20,30,45],0.34285714285714286
[1,5,7,9,10,19],0.4431818181818182
[1,5,7,9,10,20],0.4642857142857143
[1,5,7,9,10,30],0.2897196261682243
[1,5,7,9,10,45],0.4148148148148148
[1,5,7,9,19,20],0.4810126582278481
[1,5,7,9,19,30],0.29411764705882354
[1,5,7,9,19,45],0.43333333333333335
[1,5,7,9,20,30],0.3181818181818182
[1,5,7,9,20,45],0.4491525423728814
[1,5,7,9,30,45],0.2765957446808511
[1,5,7,10,19,20],0.48360655737704916
[1,5,7,10,19,30],0.32967032967032966
[1,5,7,10,19,45],0.42391304347826086
[1,5,7,10,20,30],0.3533834586466165
[1,5,7,10,20,45],0.44755244755244755
[1,5,7,10,30,45],0.2616822429906542
[1,5,7,19,20,30],0.375
[1,5,7,19,20,45],0.4880952380952381
[1,5,7,19,30,45],0.34210526315789475
[1,5,7,20,30,45],0.3
[1,5,9,10,19,20],0.5181818181818182
