time,open,high,low,close,Fisher,Trigger
1283731200,0.0627,0.065,0.06014,0.0615,1.8277086036684116,1.9757573840938156
1284336000,0.062,0.175,0.05761,0.0627,1.9837759615203392,1.8277086036684116
1284940800,0.0621,0.0634,0.06147,0.062,1.3214987060995713,1.9837759615203392
1285545600,0.06205,0.06271,0.061,0.06111,0.6573535362573071,1.3214987060995713
1286150400,0.06119,0.1301,0.01,0.0965,0.19123386695800879,0.6573535362573071
1286755200,0.091,0.119,0.065,0.102,0.09013149835981055,0.19123386695800879
1287360000,0.103,0.19,0.094,0.11501,0.38377524011047326,0.09013149835981055
1287964800,0.09009,0.199,0.09009,0.1925,0.8083177840460671,0.38377524011047326
1288569600,0.1925,0.5,0.125,0.34,1.2667440214013101,0.8083177840460671
1289174400,0.3459,0.37,0.14,0.27904,1.4017307288966632,1.2667440214013101
1289779200,0.27904,0.29,0.2116,0.27675,1.3945342554529887,1.4017307288966632
1290384000,0.27679,0.289,0.269,0.27,1.462264733887147,1.3945342554529887
1290988800,0.279,0.279,0.19,0.19,1.3582979737625571,1.462264733887147
1291593600,0.225,0.2477,0.1701,0.22,1.127526300035064,1.3582979737625571
1292198400,0.21,0.255,0.21,0.2401,0.9548795409497407,1.127526300035064
1292803200,0.2401,0.275,0.24,0.265,0.8618746382758636,0.9548795409497407
1293408000,0.251,0.301,0.251,0.29997,0.8934858122476848,0.8618746382758636
1294012800,0.29,0.323,0.289,0.323,1.106403176942906,0.8934858122476848
1294617600,0.32291,0.45,0.3175,0.38679,1.4553698134333226,1.106403176942906
1295222400,0.38679,0.4443,0.305,0.4424,1.7636164536455468,1.4553698134333226
1295827200,0.4424,0.48,0.381,0.4799,2.1383401751634903,1.7636164536455468
1296432000,0.47981,0.95,0.47,0.8975,2.539133470046354,2.1383401751634903
1297036800,0.89968,1.1,0.8,1.05,2.9484171594056283,2.539133470046354
1297641600,1.04,1.085,0.78009,0.85,3.202561717024753,2.9484171594056283
1298246400,0.8313,1,0.8313,0.89,3.2329504075242843,3.202561717024753
1298851200,0.89009,0.97,0.81,0.8999,3.0474520168686254,3.2329504075242843
1299456000,0.87,0.9329,0.846,0.89249,2.838571266158593,3.0474520168686254
1300060800,0.89249,0.9,0.70999,0.74108,2.377642915377416,2.838571266158593
1300665600,0.76145,0.905,0.7405,0.822,2.022042847037173,2.377642915377416
1301270400,0.82,0.85,0.76,0.779,1.7086489492149202,2.022042847037173
1301875200,0.777,0.799,0.5619,0.7369,0.9283755414231194,1.7086489492149202
1302480000,0.73752,1.14,0.7103,1.1123,0.794362612769636,0.9283755414231194
1303084800,1.13888,1.95,1.1103,1.6311,1.0063109946037976,0.794362612769636
1303689600,1.631,4.14996,1.52109,3.03311,1.359084992008891,1.0063109946037976
1304294400,3.0988,3.937,3.029,3.8659,1.7646446498863217,1.359084992008891
1304899200,3.8696,8.9,3.6905,6.98701,2.186152611218408,1.7646446498863217
1305504000,6.9899,8.5,5.5772,6.6901,2.6091614433613914,2.186152611218408
1306108800,6.6901,9.33,6.68999,8.4299,3.0287968246226527,2.6091614433613914
1306713600,8.4483,18.998,8.1,16.7,3.444072215045128,3.0287968246226527
1307318400,16.7,31.9099,10.25,18.5464,3.8554151380284685,3.444072215045128
1307923200,18.5479,24.5,13,17.51,3.4278045714349896,3.8554151380284685
1309132800,16.45001,18,15,15.44049,2.7639946227469374,3.4278045714349896
1309737600,15.4407,16.5,11,14.9,2.0576259212849966,2.7639946227469374
1310342400,14.9,15.1999,13.021,13.16,1.5299456272022627,2.0576259212849966
1310947200,13.16,14.7,12.51,13.98001,1.0816812887495937,1.5299456272022627
1311552000,13.98001,14.8999,12.82922,13.35,0.7396399806546236,1.0816812887495937
1312156800,13.3503,13.5501,5.742,7.9,0.253381463237753,0.7396399806546236
1312761600,7.9,12.1,7.055,10.7957,-0.30611465954284756,0.253381463237753
1313366400,10.7921,11.89,10.661,11.31125,-0.7099988330252813,-0.30611465954284756
1313971200,11.31125,11.501,7.642,9.07011,-1.1636082371602803,-0.7099988330252813
1314576000,9.07021,9.27027,7.85,8.17798,-1.6223684263372156,-1.1636082371602803
1315180800,8.12796,8.19142,4.18,5.86435,-2.0721648711029106,-1.6223684263372156
1315785600,5.94,6.58212,4.44,5.2,-2.510379182629765,-2.0721648711029106
1316390400,5.2021,6.795,4.9,5.33,-2.7637442435314217,-2.510379182629765
1316995200,5.32999,5.4,4.625,5.02701,-3.098676548350091,-2.7637442435314217
1317600000,5.02701,5.0399,3.7819,4.10288,-3.471677927264402,-3.098676548350091
1318204800,4.1,4.45,3.4,3.55701,-3.8619348863345535,-3.471677927264402
1318809600,3.55711,3.74,2.0401,3.17,-4.2596450967009005,-3.8619348863345535
1319414400,3.127,3.82717,2.44034,3.27,-4.120007258675585,-4.2596450967009005
1320019200,3.275,3.35,2.85,2.95959,-3.90204990361669,-4.120007258675585
1320624000,2.95913,3.21,2.80011,2.99686,-3.7258218886049868,-3.90204990361669
1321228800,2.99573,2.99573,1.994,2.2,-3.842665814585323,-3.7258218886049868
1321833600,2.2,2.56,2.17,2.47991,-4.104463655203716,-3.842665814585323
1322438400,2.47991,3.14,2.44,2.82809,-3.4159307650613826,-4.104463655203716
1323043200,2.82806,3.38,2.7807,3.2511,-2.550192621942093,-3.4159307650613826
1323648000,3.25001,3.2901,2.99401,3.193,-1.774346442615204,-2.550192621942093
1324252800,3.193,4.5,3.18933,4.225,-0.8663934687891075,-1.774346442615204
1324857600,4.225,5.4999,3.81,5.26766,-0.07466461459820872,-0.8663934687891075
1325462400,5.26346,7.22,4.65,7.11358,0.59612272839299,-0.07466461459820872
1326067200,7.08362,7.191,5.81,7.00177,1.1762005543701914,0.59612272839299
1326672000,7.00177,7.18888,4.64,6.3097,1.473560138867199,1.1762005543701914
1327276800,6.3096,6.39397,5.05,5.3809,1.5675335031456363,1.473560138867199
1327881600,5.38,6.2,5.36694,5.68881,1.5741906921834516,1.5675335031456363
1328486400,5.659,6,5.3,5.51468,1.4915227957684687,1.5741906921834516
1329091200,5.51468,5.72,3.878,4.38669,1.1723021248831829,1.4915227957684687
1329696000,4.36102,5.19778,4.212,4.922,0.7407712091892322,1.1723021248831829
1330300800,4.922,5,4.51,4.82001,0.17655130701527488,0.7407712091892322
1330905600,4.82003,5.07,4.753,4.91,-0.31450347107011684,0.17655130701527488
1331510400,4.90891,5.45,4.8561,5.27943,-0.6066816075393338,-0.31450347107011684
1332115200,5.2553,5.3099,4.3,4.55001,-0.9329162067047526,-0.6066816075393338
1332720000,4.55001,4.95,4.49,4.827,-1.3229639347710678,-0.9329162067047526
1333324800,4.78207,5.08,4.62,4.79252,-1.5416199346770663,-1.3229639347710678
1333929600,4.7899,5.03,4.73001,4.96892,-1.6018964119348826,-1.5416199346770663
1334534400,4.969,5.48,4.90988,5.20352,-0.9279359201801761,-1.6018964119348826
1335139200,5.20406,5.21799,4.84634,4.90441,-0.43781494817608757,-0.9279359201801761
1335744000,4.9138,5.184,4.87003,5.04991,-0.10424592825749537,-0.43781494817608757
1336348800,5.05,5.125,4.801,4.92996,0.03224976215376073,-0.10424592825749537
1336953600,4.95089,5.15,4.9,5.09002,0.16750980553889533,0.03224976215376073
1337558400,5.1,5.165,5.04951,5.13896,0.40298292058488383,0.16750980553889533
1338163200,5.13,5.279,5.015,5.2051,0.7119238936267631,0.40298292058488383
1338768000,5.21999,5.66,5.18001,5.46829,1.1228032702990842,0.7119238936267631
1339372800,5.46829,6.599,5.4324,6.16382,1.56286874761935,1.1228032702990842
1339977600,6.2,6.8,6.03,6.35002,2.004923681350385,1.56286874761935
1340582400,6.35002,6.694,6.21748,6.62898,2.440271298659833,2.004923681350385
1341187200,6.6001,6.87,6.4,6.79898,2.8674013088402934,2.440271298659833
1341792000,6.7915,7.9,6.74257,7.62101,3.2872870512891454,2.8674013088402934
1342396800,7.62277,9.7,7.3215,8.4096,3.7015026155275668,3.2872870512891454
1343001600,8.4321,9.2,7.75,8.71027,3.97009481765716,3.7015026155275668
1343606400,8.71027,11.3,8.7,10.86998,4.307004429740049,3.97009481765716
1344211200,10.86987,12,10.63539,11.62399,4.677282800088052,4.307004429740049
1344816000,11.6239,15.4,7.58,8,6.138842567294226,4.677282800088052
1345420800,7.99999,10.62611,7.81011,10.61,3.9443554421251354,6.138842567294226
1346025600,10.59,12.14999,9.66,10.2041,2.8900712010968608,3.9443554421251354
1346630400,10.21,11.29,10.08889,11.02,2.3259023193490003,2.8900712010968608
1347235200,11.02,11.99,10.78,11.87,2.226367385382346,2.3259023193490003
1347840000,11.87,12.68666,11.6304,12.19331,2.3961319978992224,2.226367385382346
1348444800,12.151,12.49,11.95105,12.4,2.6937752560484087,2.3961319978992224
1349049600,12.35,13.0899,11.7,11.80001,3.0510534306924533,2.6937752560484087
1349654400,11.89901,12.35,10.621,11.7389,2.5412774280559987,3.0510534306924533
1350259200,11.57621,11.99,11.43,11.63107,2.1425547901659483,2.5412774280559987
1350864000,11.63108,12,9.74,10.69998,1.5991564550497832,2.1425547901659483
1351468800,10.69998,11.279,10.3209,10.80011,0.836476397099073,1.5991564550497832
1352073600,10.80011,11.21603,10.61,10.8687,0.19587235096189462,0.836476397099073
1352678400,10.84001,11.832,10.76666,11.65152,-0.17885983730171173,0.19587235096189462
1353283200,11.66468,12.6,11.57297,12.4821,-0.0679251725850482,-0.17885983730171173
1353888000,12.48211,12.68778,11.89,12.50004,0.2761275141477453,-0.0679251725850482
1354492800,12.50202,12.50202,12.50004,12.50004,0.7300850311173931,0.2761275141477453
1355097600,13.388,13.90119,13,13.30002,1.2054087723296998,0.7300850311173931
1355702400,13.3,13.72,12.74919,13.31202,1.5440478140039051,1.2054087723296998
1356307200,13.3718,13.67,13.14,13.45001,1.9038961955779066,1.5440478140039051
1356912000,13.39112,13.561,13.16123,13.45395,2.2136456032345255,1.9038961955779066
1357516800,13.51394,14.34999,13.404,14.11601,2.5818179033170834,2.2136456032345255
1358121600,14.19,15.985,13.99178,15.7,2.974705237732776,2.5818179033170834
1358726400,15.7,19.18999,15.38613,17.81821,3.3770435456211407,2.974705237732776
1359331200,17.81821,21.43,17.75,20.59,3.782205428012323,3.3770435456211407
1359936000,20.59999,24.11,19.85502,23.96975,4.187524619870818,3.782205428012323
1360540800,23.96975,27.5969,21.721,26.8146,4.5920906792312195,4.187524619870818
1361145600,26.89999,31.3,26.36268,29.88999,6.09624650686581,4.5920906792312195
1361750400,29.89,34.9,29.55,34.49999,6.848324420683104,6.09624650686581
1362355200,34.49999,49.099,33.3,46,7.224363377591752,6.848324420683104
1362960000,46,48.469,36.65,47.4,7.412382856046076,7.224363377591752
1363564800,47.4,74.9,47.12009,71.5,7.506392595273238,7.412382856046076
1364169600,71.50001,95.7,69.51777,93.03001,7.553397464886819,7.506392595273238
1364774400,93.25,164.9,92.2361,162.30102,7.576899899693609,7.553397464886819
1365379200,163.83899,266,54.25,89.99999,7.588651117097005,7.576899899693609
1365984000,90,136.4321,50.01,119.2,4.611207700052582,7.588651117097005
1366588800,118.5,166.43438,118.5,134.44444,3.158142525363448,4.611207700052582
1367193600,134.4,149.08,79,115.98,2.20622902606158,3.158142525363448
1367798400,115.9372,124.9,97.52,114.82002,1.564384131676537,2.20622902606158
1368403200,114.82,125.5555,103.01847,122.5,1.1608250270226996,1.564384131676537
1369008000,122.5,136,120.1,133.5,0.9557286000266297,1.1608250270226996
1369612800,133.5,135.47,115,122.5,0.7582024811635586,0.9557286000266297
1370217600,122.49962,123.99,88,100.43743,0.3581678653773273,0.7582024811635586
1370822400,101,112.25,95,99.9,-0.06716513787726647,0.3581678653773273
1371427200,99.9,115.005,98.9,108.2,-0.3515867480212934,-0.06716513787726647
1372032000,107.60002,109.98,92.25,97.51,-0.7745437812396814,-0.3515867480212934
1372636800,97.50888,98.1801,65.42448,76.5,-1.233753783258327,-0.7745437812396814
1373241600,76.5,104.17188,72.46,94.41986,-1.4818791192608547,-1.233753783258327
1373846400,94.33999,101.94,86.2,91.998,-1.4710635521417896,-1.4818791192608547
1374451200,91.98,100.5771,89.8,98.78002,-1.3632363296601162,-1.4710635521417896
1375056000,98.78009,111.65202,98.45,105.12,-1.04654797628663,-1.3632363296601162
1375660800,105.12,107.77,100.95969,105,-0.49537061947581323,-1.04654797628663
1376265600,105,115,103.5,113.38,0.11626680831671474,-0.49537061947581323
1376870400,113.395,125,111.771,122.11102,0.6962599248170257,0.11626680831671474
1377475200,122.111,148.7,119.91611,146.01003,1.230545000754311,0.6962599248170257
1378080000,146.01005,148.90893,121.25,126.31501,1.7254076877131204,1.230545000754311
1378684800,126.31502,145.9,124,138.3002,2.1832778429578523,1.7254076877131204
1379289600,138.4,142.23,131,134.00001,2.6240766119621455,2.1832778429578523
1379894400,134.9,145.81,132,143.88402,3.052354952340872,2.6240766119621455
1380499200,143.89402,145.81,109.7,137.8,2.492129586820157,3.052354952340872
1381104000,137.01002,147.65,135.12,147.53,2.4356057649168896,2.492129586820157
1381708800,147.53,195.83267,144.20004,186.12,2.6226385359319675,2.4356057649168896
1382313600,186.12,233.4,175.30001,207.0001,2.9262333375820644,2.6226385359319675
1382918400,207.5,226.959,200.42,224.01001,3.284755381969332,2.9262333375820644
1383523200,224.7,395,222,336.33101,3.6685541169602303,3.284755381969332
1384128000,341.0302,536.777,321.41,528.31991,4.063552010056387,3.6685541169602303
1384732800,528,900.97998,453.29,795,4.46319665737101,4.063552010056387
1385337600,795.00166,1242,758.95852,1004.42392,4.864531342401669,4.46319665737101
1385942400,1005,1240,576,804.00001,4.042379785803465,4.864531342401669
1386547200,810.98,1067.99999,787.75,920,3.4565027340227594,4.042379785803465
1387152000,916,925,455,629,2.559961393877151,3.4565027340227594
1387756800,629,764,617.61,728.3,1.8698616766455367,2.559961393877151
1388361600,726.38,939.8,710.02,910,1.5358398907082962,1.8698616766455367
1388966400,909.71,995,765,827.24,1.4233961756457467,1.5358398907082962
1389571200,827.24,850.25,765.03,835.9,1.2513640986623868,1.4233961756457467
1390176000,836,844.99,767.23,812.5,0.8954320492198662,1.2513640986623868
1390780800,812.7,829,726.5,814,0.4807349881676956,0.8954320492198662
1391385600,812.05,829,620,694,0.024932503698118086,0.4807349881676956
1391990400,693.5,721.35,450.13,625,-0.5003660683379165,0.024932503698118086
1392595200,625,664,530,607,-0.9769520029632858,-0.5003660683379165
1393200000,606.9999,609,400,565.37191,-1.4526360363011432,-0.9769520029632858
1393804800,566,719.25,563,638.5,-1.4036238147809137,-1.4526360363011432
1394409600,638.52,654,606,633,-1.2572122725490051,-1.4036238147809137
1395014400,632,632.5,550.09,558,-1.1503981423566656,-1.2572122725490051
1395619200,557.8884,593.25,436.2,460.9999,-1.3143137174931638,-1.1503981423566656
1396224000,460.6,513.9,415.46,458.78,-1.6327885453883462,-1.3143137174931638
1396828800,458.5,461,340,418,-2.0151772312547713,-1.6327885453883462
1397433600,417.6,547,406.4,500.9501,-1.8353903973790817,-2.0151772312547713
1398038400,501.3551,515.646,427.55,429.99,-1.5955380860386872,-1.8353903973790817
1398643200,429.99,463.53,423.11,435.0413,-1.5033972566168212,-1.5955380860386872
1399248000,438.587999,459.65,419.4,437.97,-1.4935655935159133,-1.5033972566168212
1399852800,437.45,453,431.8,447.4,-1.4911648236440438,-1.4935655935159133
1400457600,447.6,586,444.1,573.99,-1.1190759452783767,-1.4911648236440438
1401062400,574.55,680,551,626.42,-0.46850662160884726,-1.1190759452783767
1401667200,631.97,685,615,658.7,0.178517831370113,-0.46850662160884726
1402272000,658.7,672,522.15,593.89,0.5762807013174694,0.178517831370113
1402876800,593.61,619.6,582.1,603.4,0.809328262181441,0.5762807013174694
1403481600,603.39,607.21,560.53,601.95,0.8810006282351175,0.809328262181441
1404086400,601.5,665,598.4,637.38,1.0874749027218191,0.8810006282351175
1404691200,637.76,642.79,608.43,629.49,1.2937738127559721,1.0874749027218191
1405296000,629.6,633.6,611.21,624,1.453711029587612,1.2937738127559721
1405900800,624,624.95,589,591.55,1.3699852395770187,1.453711029587612
1406505600,591.5,605.72,561.47,585.71,0.7349420604358772,1.3699852395770187
1407110400,587,598.88,574.01,588.61,0.09250948027364037,0.7349420604358772
1407715200,587.97,588.7,451,497.4,-0.5160936791513888,0.09250948027364037
1408320000,497.57,534.89,443,510.82,-1.0715366530050532,-0.5160936791513888
1408924800,511.41,522.8,471.65,477.81,-1.4898633444146667,-1.0715366530050532
1409529600,477.84,497.24,468.82,479.88,-1.9231627145640415,-1.4898633444146667
1410134400,479.88,489.99,463,476.5,-2.355446275523974,-1.9231627145640415
1410739200,477.12,480.3,381.5,399.21,-2.781882573615502,-2.355446275523974
1411344000,400.03,447.11,365,376.7,-3.2019654531767507,-2.781882573615502
1411948800,375.93,398.7,275,319.9,-3.616636439907063,-3.2019654531767507
1412553600,319.9,387.13,301,378.05,-3.7238778293568577,-3.616636439907063
1413158400,378.05,414.42,368.24,388.02,-2.8948498145251405,-3.7238778293568577
1413763200,388.08,394,337.65,353.01,-2.37627351254482,-2.8948498145251405
1414368000,353.07,359.47,315.54,323.82,-2.3341900176065318,-2.37627351254482
1414972800,323.8,364.12,321,362.61,-2.427718293389825,-2.3341900176065318
1415577600,362.6,475,356.33,391.65,-1.800987346471028,-2.427718293389825
1416182400,391.8,413.48,340,368.25,-1.328572240426102,-1.800987346471028
1416787200,368,396.87,355.51,379.89,-0.9422869785088273,-1.328572240426102
1417392000,379.67,387.99,366.1,376.02,-0.6479753765411751,-0.9422869785088273
1417996800,376.29,378.34,335.7,353.65,-0.6143506114272217,-0.6479753765411751
1418601600,353.7,354.6,302.32,320.79,-0.8824932688899274,-0.6143506114272217
1419206400,321.19,337.79,310,316.94,-1.2664652143137372,-0.8824932688899274
1419811200,316.96,322.9,255.03,264.19,-1.6894015430782852,-1.2664652143137372
1420416000,264.04,303.33,263.75,267.27,-2.1206780299778387,-1.6894015430782852
1421020800,267.54,274.44,166.45,211.03,-2.5492508199102235,-2.1206780299778387
1421625600,210.98,259.39,203.7,254.73,-2.6884885536680008,-2.5492508199102235
1422230400,254.72,315,211.02,226.92,-2.3076138481708908,-2.6884885536680008
1422835200,226.86,248.42,210.12,223.85,-2.231861373250888,-2.3076138481708908
1423440000,224.13,268.54,214,235.88,-2.112909102701808,-2.231861373250888
1424044800,235.34,248.98,228.62,236.5,-1.979345203034514,-2.112909102701808
1424649600,236.5,266.91,232.61,262.4,-1.7314851001199478,-1.979345203034514
1425254400,262.47,294,258.98,275.59,-1.0814491084278164,-1.7314851001199478
1425859200,275.58,303.96,275.01,286.9,-0.3507960975083896,-1.0814491084278164
1426464000,286.71,295.2,246.98,268.82,0.11216844710117418,-0.3507960975083896
1427068800,268.6,271.5,235.7,242.74,0.18093191847479326,0.11216844710117418
1427673600,242.9,261.25,236.24,260.5,0.057129760029304075,0.18093191847479326
1428278400,260.75,262.45,230.75,236.38,-0.1352628758382226,0.057129760029304075
1428883200,236.21,237.7,216.37,222.16,-0.538366469861683,-0.1352628758382226
1429488000,222.28,238.99,213.92,219.7,-1.0006982095063646,-0.538366469861683
1430092800,219.73,243.73,218.24,240.57,-1.368904911091727,-1.0006982095063646
1430697600,240.69,249.22,226.42,240.73,-1.5143543346042212,-1.368904911091727
1431302400,240.8,245.49,232.1,236.15,-1.5441117221572829,-1.5143543346042212
1431907200,236.25,242.98,229,240.96,-1.5117791506735037,-1.5441117221572829
1432512000,240.92,241.12,227,228.7,-1.3982553750840676,-1.5117791506735037
1433116800,228.38,230.89,219.71,223.26,-1.5854258901651033,-1.3982553750840676
1433721600,223.29,235.44,223.25,233.54,-1.6219525955832408,-1.5854258901651033
1434326400,233.5,259.1,233.35,244.25,-0.9372890482971706,-1.6219525955832408
1434931200,244.25,252.06,239,248.71,-0.2408899735794152,-0.9372890482971706
1435536000,248.71,275.88,248.57,271.96,0.40255317215172304,-0.2408899735794152
1436140800,271.82,316.23,262.61,311.14,0.9793632996988303,0.40255317215172304
1436745600,311.14,312,272,275.04,1.5016545524781202,0.9793632996988303
1437350400,275.04,294.57,273.5,293.01,1.758487086934338,1.5016545524781202
1437955200,293,298.93,276.26,282.44,1.974595389157278,1.758487086934338
1438560000,282.44,287.05,260.62,265.58,1.8266538689641039,1.974595389157278
1439164800,265.69,273.75,256.5,259.9,1.4708879633020455,1.8266538689641039
1439769600,259.9,262.37,162,228.53,0.7445751708501575,1.4708879633020455
1440374400,228.1,238.9,196.6,229.99,0.08692106409412542,0.7445751708501575
1440979200,229.99,248.48,225.31,240.97,-0.2791209844458039,0.08692106409412542
1441584000,241,247.68,228.95,230.96,-0.4743973019432914,-0.2791209844458039
1442188800,231.11,236.26,227.33,232.12,-0.642128027231473,-0.4743973019432914
1442793600,232.11,237.7,224.25,233.37,-0.7723230828860972,-0.642128027231473
1443398400,233.37,241.5,233.37,239.5,-0.8007638817876466,-0.7723230828860972
1444003200,239.47,249.01,236.24,247.99,-0.6740254750129873,-0.8007638817876466
1444608000,247.92,275.19,244,265.01,-0.25466727909146486,-0.6740254750129873
1445212800,265.29,295.99,262.35,284.79,0.2786382247673267,-0.25466727909146486
1445817600,284.7,336,282.25,330.23,0.8138945623379886,0.2786382247673267
1446422400,330.23,504,326.8,374.1,1.32283804182272,0.8138945623379886
1447027200,374.52,388.99,300.28,320.52,1.2968768169387361,1.32283804182272
1447632000,320.8,342.5,309.46,324.66,1.055998177868712,1.2968768169387361
1448236800,324.66,376,315.55,373.89,0.8817759932945106,1.055998177868712
1448841600,373.84,407.57,346.13,390.6,0.8820976787249315,0.8817759932945106
1449446400,390.88,475.04,384.53,433.36,1.146494929054907,0.8820976787249315
1450051200,432.91,469.99,427.3,442.62,1.517642173560883,1.146494929054907
1450656000,442.62,460.05,405.5,422.32,1.7601305831701262,1.517642173560883
1451260800,421.82,436.49,412.5,428.39,1.8011168544419471,1.7601305831701262
1451865600,428.63,465,425.03,449.35,1.9913121375174785,1.8011168544419471
1452470400,449.34,452.49,352.5,382.02,1.7138383755657514,1.9913121375174785
1453075200,382.11,428,371.25,402.77,1.378373304205053,1.7138383755657514
1453680000,402.76,402.77,360.03,365.52,0.912186697661988,1.378373304205053
1454284800,365.58,393.89,363.23,372.01,0.287207181340453,0.912186697661988
1454889600,372.26,408.66,369.01,408.3,-0.21652691250607697,0.287207181340453
1455494400,408.3,451.6,395.23,440.49,-0.24813325790241675,-0.21652691250607697
1456099200,440.49,442.67,409.69,434.45,-0.07419212647428716,-0.24813325790241675
1456704000,434.46,445,389,403.75,0.04826702805434013,-0.07419212647428716
1457308800,403.77,423.6,401.51,411.87,0.08890113212055144,0.04826702805434013
1457913600,412,420.6,403.01,411.25,0.22034252311024366,0.08890113212055144
1458518400,410.81,431,406,427.36,0.464495006742749,0.22034252311024366
1459123200,427.34,427.99,406.51,420.6,0.6972710402572202,0.464495006742749
1459728000,420.99,425,412,421.32,0.9173995651013519,0.6972710402572202
1460332800,421.32,435.67,418.8,428.51,1.2779878101855449,0.9173995651013519
1460937600,428.51,464.99,426.52,463.02,1.689587577512008,1.2779878101855449
1461542400,463.33,471.99,435,451.11,2.1154109304901794,1.689587577512008
1462147200,451.12,466,436,459.87,2.361347312255754,2.1154109304901794
1462752000,459.88,465.4,445.01,457.89,2.6965748300542125,2.361347312255754
1463356800,457.95,458.95,433,437.48,2.441321898345053,2.6965748300542125
1463961600,437.4,570,436.51,531,2.532137785446791,2.441321898345053
1464566400,529.97,593.89,518,574.02,2.789620356942722,2.532137785446791
1465171200,574.01,685,561.3,672,3.1263765371030683,2.789620356942722
1465776000,671.98,789.78,656.51,767.3,3.50013655774817,3.1263765371030683
1466380800,767.31,767.77,555.56,639.4175,2.926882764619643,3.50013655774817
1466985600,632.50975,704.3075,624.1025,659.085,2.421409758592752,2.926882764619643
1467590400,659.7,682.665,609.87225,650.315,1.9773914570525213,2.421409758592752
1468195200,650.9325,684.435,644.43375,680.4525,1.717521991759158,1.9773914570525213
1468800000,680.0625,683.965,645.30375,662.4515,1.5639422492018715,1.717521991759158
1469404800,661.565,663.69625,619.6275,624.22,1.3213944378575677,1.5639422492018715
1470009600,624.125,628.249,470.91,594.2525,0.6607065980583668,1.3213944378575677
1470614400,594.3775,601.7725,562.2075,571.5025,0.1205799152398071,0.6607065980583668
1471219200,571.4975,583.7725,559.56475,580.055,-0.34507040904434294,0.1205799152398071
