time,open,high,low,close
1609830000,31156.46,31339.195,30786.2475,30841.9625
1609833600,30838.6075,31523.7825,30831.635,31211.4525
1609837200,31215.915,31801.9275,31203.9175,31583.275
1609840800,31588.6825,31695.5275,31130.1825,31360.995
1609844400,31359.48,31816.3775,31312.355,31813.92
1609848000,31814.68,32086.05,31615.0475,31634.4975
1609851600,31632.3175,31937.3325,31489.36,31511.525
1609855200,31523.9925,32437.93,31164.1875,32384.085
1609858800,32408.245,32431.5,31987.5025,32153.0525
1609862400,32168.1275,32747.7225,31852.13,32539.62
1609866000,32543.5325,32883.155,32327.75,32818.8375
1609869600,32822.155,33513.355,32739.6275,33461.17
1609873200,33483.245,34291.835,33217.66,33808.685
1609876800,33803.5525,34141.7575,33455.04,34084.8675
1609880400,34069.9675,34098.8025,33597.5,33805.8
1609884000,33810.7075,34505.9225,33808.5025,34311.24
1609887600,34329.98,34391.285,33790.33,34052.6475
1609891200,34066.4,34212.375,33363.855,33976.7675
1609894800,33983.885,34075.085,33579.8175,33871.1425
1609898400,33877.835,34189.105,33847.9325,33956.825
1609902000,33966.6125,34245.46,33748.9775,34215.4325
1609905600,34204.41,35867.3825,34203.58,35466.24
1609909200,35465.31,35714.695,34667.8075,35108.975
1609912800,35107.4175,35371.15,34907.5425,35272.1375
1609916400,35266.2175,35402.47,34496.7775,34788.44
1609920000,34785.41,35054.5325,34094.67,34650.1925
1609923600,34652.4925,34658.3775,33673.995,33990.71
1609927200,33993.255,34657.845,33934.0425,34532.3675
1609930800,34529.98,35359.2175,34453.885,35039.41
1609934400,35033.6775,35185.335,34548.8875,35022.07
1609938000,35027.005,35173.5475,34381.6025,34660.2025
1609941600,34652.5875,34735.4075,34188.945,34338.605
1609945200,34320.06,34907.19,34267.885,34669.7975
1609948800,34673.1625,35166.58,34478.8525,34704.455
1609952400,34705.1675,35189.8575,34652.06,35024.565
1609956000,35031.8475,35358.24,35031.8475,35346.4675
1609959600,35346.115,35847.5575,34779.1225,34936.795
1609963200,34957.7,36355.7275,34348.2275,36130.9475
1609966800,36146.0875,36557,35759.995,35965.0275
1609970400,35942.885,36479.2625,35778.035,36096.715
1609974000,36092.5675,37017.26,36067.405,36873.235
1609977600,36870.75,37396.365,36522.445,37261.625
1609981200,37266.135,37317.6275,36761.795,36987.2825
1609984800,37000.66,37185.4425,36566.2075,37071.855
1609988400,37073.735,37802.315,37051.0875,37576.805
1609992000,37578.285,37698.025,37182.41,37570.6525
1609995600,37591.74,37822.965,37288.4575,37506.265
1609999200,37506.33,37602.55,36863.81,37254.095
1610002800,37254.75,37403.3725,36764.655,36917.905
1610006400,36925.05,37390.24,36332.535,37258.655
1610010000,37257.315,37550.3625,36947.675,37540.03
1610013600,37539.04,37544.7375,36989.3525,37092.5975
1610017200,37101.505,37985.6525,37101.48,37889.34
1610020800,37889.085,38186.9725,37582.955,38035.0775
1610024400,38020.3475,38502.515,37983.2125,38234.5675
1610028000,38237.4875,38686.9575,38171.3625,38513.4525
1610031600,38518.72,39009.6625,38174.3725,39009.6625
1610035200,39009.6625,39625.2025,39004.155,39160.7325
1610038800,39157.6675,39813.82,39141.095,39792.9475
1610042400,39794.2175,40400.09,36478.965,38486.535
1610046000,38539.4475,39259.55,37374.5,39095.545
1610049600,39104.455,39216.985,38364.9325,39148.6425
1610053200,39159.3725,39932.25,39135.345,39735.3225
1610056800,39742.62,39991.6275,39201.9,39716.38
1610060400,39710.89,39723.4225,38618.285,39501.2625
1610064000,39502.535,39750.105,38837.4475,38861.16
1610067600,38861.7175,39074.72,37879.48,38710.1975
1610071200,38707.5575,38720.685,36597.3675,37221.1575
1610074800,37212.525,38502.4,37115.5675,38425.795
1610078400,38405.6025,38963.7025,38232.0825,38746.4675
1610082000,38731.0325,38737.9575,37926.4725,38003.2925
1610085600,38003.7575,38707.9875,37580.45,38563.7425
1610089200,38577.58,39135.7525,38339.3075,38972.59
1610092800,38958.5575,39012.665,38442.6525,38684.585
1610096400,38693.2925,39385.9025,38264.0025,39381.415
1610100000,39379.395,41082.1075,39272.8725,40751.295
1610103600,40742.535,41512.5,40465.91,41328.2175
1610107200,41323.43,41797.29,40905.5825,41356.525
1610110800,41358.92,41694.255,40745.0025,41356.5075
1610114400,41353.925,41615.3875,40997.285,41519.39
1610118000,41518.195,41993.84,39819.3275,40907.65
1610121600,40919.8925,41661.6975,40415.4525,41369.6025
1610125200,41374.195,41599.65,40911.3675,41047.3975
1610128800,41034.47,41180.4825,39798.3325,39925.7625
1610132400,39941.475,40702.4125,39939.8775,40384.3375
1610136000,40378.61,40501.1775,38924.99,39074.625
1610139600,39058.45,40092.335,38683.0575,40063.64
1610143200,40057.5325,40821.1925,39768.9,40725.0825
1610146800,40717.2825,40976.2825,40507.425,40658.6275
1610150400,40657.505,40990.5425,40038.97,40329.0825
1610154000,40309.3975,40331.9725,39789.975,40239.655
1610157600,40241.1775,40591.655,39534.8275,40007.5375
1610161200,40001.6475,40404.9075,39751.01,40264.5325
1610164800,40248.755,40517.455,39864.2,40249.76
1610168400,40243.22,40243.22,39148.765,39329.1175
1610172000,39314.4775,39658.3775,38915.9725,39021.1975
1610175600,39019.1075,39731.835,38783.7925,39670.055
1610179200,39671.805,40314.94,39336.315,40219.735
1610182800,40227.045,40809.21,40221.1675,40354.78
1610186400,40373.675,40800.785,40148.5575,40417.59
1610190000,40423.105,41267.475,40313.935,40628.0875
1610193600,40640.435,40974.055,40455.285,40922.17
1610197200,40922.1975,41292.285,40760.3725,41126.795
1610200800,41127.985,41415.19,40787.495,40892.67
1610204400,40896.02,41037.135,40296.43,40632.285
1610208000,40627.82,40696.535,39997.9525,40100.555
1610211600,40106.3175,40667.715,40089.2725,40513.2325
1610215200,40513.86,40889.7975,40513.63,40732.525
1610218800,40735.125,40967.3725,40565.7275,40749.5275
1610222400,40759.025,40864.8275,40157.0525,40735.9725
1610226000,40735.3,40888.125,40619.4875,40854.34
1610229600,40871.3975,40894.0525,40293.33,40449.7075
1610233200,40458.0225,40587.945,40115.5125,40252.745
1610236800,40249.61,40841.0175,40248.55,40687.48
1610240400,40695.3975,41452.4575,40566.7975,41246.56
1610244000,41243.8325,41243.8325,40943.1925,41080.1825
1610247600,41089.8525,41122.62,40403.5275,40485.6275
1610251200,40473.0925,40740.6425,40177.95,40474.1975
1610254800,40471.9675,40758.865,40401.13,40566.47
1610258400,40562.7725,41175.29,40501.9825,41024.72
1610262000,41010.1225,41176.9875,40811.4625,41057.1925
1610265600,41074.3325,41139.095,40406.2325,40905.9875
1610269200,40905.985,41143.2075,40807.445,40845.42
1610272800,40838.7,40918.7275,40077.35,40508.3175
1610276400,40500.565,40502.505,38975.6275,39233.0025
1610280000,39227.1775,39850.185,38570.795,39622.6475
1610283600,39619.045,40174.0925,39511.0275,39850.6725
1610287200,39873.09,39911.01,39323.5,39487.6075
1610290800,39501.655,39974.45,39138.365,39725.2675
1610294400,39726.11,39795.5225,39241.8275,39299.41
1610298000,39286.975,39412.8875,36812.125,38644.34
1610301600,38623.8625,38804.2775,37683.6625,38067.665
1610305200,38067.665,38532.665,36982.47,37384.7975
1610308800,37389.235,37727.37,34624.0175,37715.72
1610312400,37707.5075,38264.485,37520.0725,38051.6375
1610316000,38049.27,39064.325,37855.0725,38452.03
1610319600,38453.635,38695.425,37936.4075,38173.345
1610323200,38170.4125,38270.6825,36530.675,37194.3275
1610326800,37205.4725,37802.815,36682.69,37237.14
1610330400,37245.0425,37399.835,36083.7275,36328.785
1610334000,36314.685,36646.1725,33346.31,35408.2725
1610337600,35402.36,35969.315,34277.7375,35486.73
1610341200,35502.355,35891.54,34451.575,34863.755
1610344800,34822.5825,34830.9425,32526.495,32712.175
1610348400,32820.315,34387.46,32500.665,34018.8225
1610352000,34087.2975,35858.6575,33930.49,35429.195
1610355600,35425.59,35741.75,34826.29,35727.7975
1610359200,35730.1975,36336.5425,35243.0225,35356.245
1610362800,35350.63,35450.6875,34001.7525,34118.095
1610366400,34148.05,35070.34,33243.7875,34215.7
1610370000,34205.9175,34368.8175,32568.88,32743.3975
1610373600,32749.9375,33778.6825,30531.4475,33243.72
1610377200,33255.955,33633.8525,31329.355,31505.4775
1610380800,31506.075,32177.565,30265.99,31719.3025
1610384400,31717.5225,33592.23,30579.4525,32793.03
1610388000,32799.225,33279.5075,32411.3475,32531.8025
1610391600,32545.475,32708.825,31168.1675,32224.1025
1610395200,32216.235,33404.505,31387.6425,33389.1525
1610398800,33390.42,34549.175,33038.4325,33961.6675
1610402400,33966.3525,34896.0475,33672.1625,34420.9225
1610406000,34414.36,35672.0325,34409.27,35458.7275
1610409600,35446.215,35550.6825,34317.57,34942.5925
1610413200,34964.4825,35458.0825,33904.46,34289.235
1610416800,34307.9225,34601.185,33687.675,34390.355
1610420400,34411.195,34996.3925,34202.64,34991.48
1610424000,34985.655,35292.645,34542.945,35272.125
1610427600,35265.7375,35890.17,34994.205,35890.17
1610431200,35894.555,36372.565,35740.3075,36017.4
1610434800,36017.035,36630.3925,35633.5175,36454.8725
1610438400,36458.8,36534.6925,35636.7175,35776.88
1610442000,35787.25,36146.135,35476.26,35918.8925
1610445600,35916.825,36131.2425,34760.3125,35050.7675
1610449200,35056.43,35853.7925,35054.29,35381.6475
1610452800,35388.48,35664.9925,34862.945,34999.745
1610456400,35008.975,35380.685,33189.505,33233.8725
1610460000,33260.6625,34044.96,32403.8,33398.0375
1610463600,33397.6425,34286.8775,33388.6225,33825.785
1610467200,33826.795,34997.4975,33820.2875,34988.7775
1610470800,34989.4625,35278.215,34536.5525,34982.2425
1610474400,34984.7975,35492.515,34798.48,35015.695
1610478000,35020.585,35024.295,34127.88,34660.58
1610481600,34660.285,34666.0975,33678.9625,34283.5475
1610485200,34258.4425,34855.2675,33800.71,34698.86
1610488800,34705.325,34995.525,33354.8675,33741.33
1610492400,33742.435,34107.965,33291.6625,34034.27
1610496000,34033.685,34058.2175,32329.7975,32436.7025
1610499600,32453.525,33201.505,32436.345,33094.28
1610503200,33081.6775,33518.0725,32547.7975,33007.7125
1610506800,32992.085,34360.8725,32951.31,33784.225
1610510400,33783.595,33874.3075,33072.1475,33151.6975
1610514000,33157.5775,33507.7,32803.75,33291.2625
1610517600,33296.0125,34198.45,33202.0825,33739.0575
1610521200,33769.355,35134.1975,33675.0275,34954.145
1610524800,34968.375,35043.955,34421.9625,34516
1610528400,34505.4375,35088.4125,34115.3375,34325.6125
1610532000,34332.7425,35027.9325,34331.2025,34910.435
1610535600,34896.5175,35237.7375,34241.535,34365.5475
1610539200,34395.7025,34492.4575,34027.145,34235.385
1610542800,34230.6125,34758.695,34045.4075,34561.065
1610546400,34559.3525,35068.725,34199.8975,34237.5075
1610550000,34245.46,34841.075,34171.07,34653.305
1610553600,34643.3975,34908.715,34363.39,34752.865
1610557200,34753.7675,34970.57,34619.5325,34798.91
1610560800,34808.4425,35910.15,34706.9,35717.465
1610564400,35718.8275,36178.9975,35568.16,35994.8875
1610568000,35999.9475,36470.5725,35682.0125,36239.96
1610571600,36222.6,37428.1975,36108.8975,37295.5275
1610575200,37301.895,37832.9975,36864.7775,37216.5525
1610578800,37225.885,37606.45,37031.555,37399.4125
1610582400,37393.2,38192.9775,37389.6175,37803.0775
1610586000,37805.985,37815.145,37376.3125,37463.7375
1610589600,37463.72,37678.305,37081.7925,37431.0925
1610593200,37442.6575,37484.355,36997.0125,37055.68
1610596800,37052.5025,37517.2,36732.8125,37507.4775
1610600400,37518.3025,37808.6225,37289.7125,37556.645
1610604000,37562.1825,38108.675,37463.295,37852.035
1610607600,37854.67,38596.16,37735.5175,38244.88
1610611200,38224.76,38790.6,38212.4025,38410.445
1610614800,38392.91,38479.0025,37894.8275,37940.565
1610618400,37962.8775,38509.3,37892.9225,38504.275
1610622000,38508.7875,38618.995,38074.4275,38377.9725
1610625600,38356.495,38437.475,37680.4425,38283.455
1610629200,38283.0925,39055.545,38192.065,39007.355
1610632800,39017.03,39772.8175,38837.3575,39609.985
1610636400,39603.1125,40117.0575,39333.635,39516.0275
1610640000,39534.5075,39983.5875,39186.3625,39243.6275
1610643600,39267.6325,39854.3175,39261.55,39391.26
1610647200,39386.02,39589.0025,39240.42,39300.23
1610650800,39311.635,39882.3075,39306.0375,39858.745
1610654400,39848.23,39900,39313.085,39324.68
1610658000,39310.7475,39430.4925,38185.2175,38764.05
1610661600,38763.8425,39070.0125,38350.62,38945.135
1610665200,38947.3975,39284.34,38731.9375,39139.71
1610668800,39135.6625,39694.275,39011.4925,39416.995
1610672400,39420.935,39588.4675,38970.745,39125.305
1610676000,39124.0925,39436.2125,38776.14,39230.3175
1610679600,39223.6725,39284.71,38415.48,38687.6175
1610683200,38670.7125,38787.535,38330.97,38418.625
1610686800,38417.7275,38854.43,37790.9375,37796.5
1610690400,37792.7025,38092.375,37559.2025,38008.61
1610694000,38009.4325,38463.875,37695.66,38429.4775
1610697600,38437.865,38626.17,38143.82,38260.82
1610701200,38247.265,38680.75,38008.4425,38653.6975
1610704800,38652.7725,38751.095,38315.2825,38429.185
1610708400,38425.6675,38531.73,37907.9175,38077.0275
1610712000,38085.5875,38161.4175,37154.8375,37757.4475
1610715600,37744.455,37865.87,37249.965,37642.74
1610719200,37647.1375,37734.4475,36559.04,36896.2375
1610722800,36887.745,36935.6725,35180.105,35562.7425
1610726400,35550.55,36384.73,34355.89,36171.0525
1610730000,36164.7225,36170.1775,35362.91,35961.6225
1610733600,35952.2475,36412.155,34826.76,35436.9225
1610737200,35428.1825,35914.6575,35131.5175,35174.005
1610740800,35180.9725,35806.9525,34797.9625,35607.5825
1610744400,35600.16,36449.12,35558.8025,36262.26
1610748000,36258.515,36865.1475,35975.46,36598.79
1610751600,36592.9225,36883.65,36396.4475,36760.6625
1610755200,36771.7925,37445.405,36750.44,37185.7975
1610758800,37188.085,37670.975,36909.265,37032.395
1610762400,37015.5525,37227.4275,36037.5925,36197.7475
1610766000,36191.61,36644.9225,35985.1275,36545.955
1610769600,36543.0475,36684.54,36132.1425,36560.8575
1610773200,36576.34,36630.485,35531.5325,35857.43
1610776800,35871.1325,36408.87,35854.42,36111.17
1610780400,36131.47,36960.2325,36094.7775,36600.9775
1610784000,36601.0225,37507.79,36387.8675,37469.46
1610787600,37460.965,37652.1575,37222.215,37438.15
1610791200,37458.5525,37942.4225,37313.7075,37429.4475
1610794800,37427.0425,37822.8275,37170.725,37679.84
1610798400,37688.0375,37890.18,36773.6025,37368.6975
1610802000,37375.605,37675.4175,37086.6325,37159.8
1610805600,37171.575,37330.9425,36718.1925,37229.5
1610809200,37240.735,37727.4925,37007.34,37479.185
1610812800,37482.75,37723.0225,36961.8825,37235.345
1610816400,37231.0925,37310.6,36844.9975,36906.78
1610820000,36896.8175,37180.1475,36390.4625,36495.7475
1610823600,36517.345,36634.7575,36226.585,36400.5675
1610827200,36400.3475,36822.5375,36270.8075,36733.5575
1610830800,36739.0725,36743.225,35719.2775,35954.3375
1610834400,35926.7275,36208.235,35366.2,36157.1725
1610838000,36146.135,36433.2125,35937.2075,36010.045
1610841600,36009.2125,36451.8,35557.04,36396.3175
1610845200,36373.945,36711.3725,36180.45,36704.7575
1610848800,36709.76,36722.53,36225.1925,36406.1
1610852400,36393.48,36521.4625,35995.075,36199.3925
1610856000,36182.705,36379.22,35837.775,35862.3125
1610859600,35861.41,35999.725,35503.0475,35573.7125
1610863200,35550.5725,35736.61,35055.3225,35405.84
1610866800,35395.1575,35533.1125,34526.06,34768.32
1610870400,34761.4875,34803.215,34295.185,34698.12
1610874000,34696.9825,35153.5625,34006.3325,34147.74
1610877600,34151.715,35076.245,33850.635,34837.585
1610881200,34824.315,35397.63,34750.3125,35297.3075
1610884800,35305.2675,35563.235,35010.67,35112.9475
1610888400,35127.405,35507.3675,34798.59,34844.41
1610892000,34868.42,35242.1825,34697.01,34770.4475
1610895600,34791,35948.3025,34779.8225,35742.195
1610899200,35741.4275,36160.52,35602.945,35906.9425
1610902800,35923.4,36101.085,35579.9825,35814.155
1610906400,35823.76,35888.62,35615.2275,35671.1725
1610910000,35681.4925,35981.86,35520.96,35631.8375
1610913600,35645.0575,36088.7275,35562.2125,36061.5175
1610917200,36069.4325,36853.2525,36069.3725,36531.02
1610920800,36534.6475,36687.595,35993.6075,36169.385
1610924400,36162.5875,36397.0225,35656.6625,35822.635
1610928000,35821.3125,36005.1075,35572.445,35956.0075
1610931600,35955.065,36142.7525,35611.0725,36114.0025
1610935200,36118.96,36184.2775,35684.635,35751.5325
1610938800,35755.97,35812.51,34843.14,35085.1375
1610942400,35089.7625,35306.6,34914.4575,35121.6575
1610946000,35112.665,35470.1375,34766.6275,35345.445
1610949600,35350.6975,35432.825,35075.6425,35173.5925
1610953200,35172.405,36251.22,35163.7075,36090.0875
1610956800,36089.33,36426.0875,36072.1,36216.2925
1610960400,36206.24,36632.6325,36199.165,36548.5625
1610964000,36564.275,36613.345,36100.72,36206.435
1610967600,36206.5125,36514.4975,35771.47,36417.71
1610971200,36425.4875,37429.5175,36388.505,36998.2575
1610974800,36993.18,37143.0625,36727.4925,36775.915
1610978400,36779.665,36990.83,36080.25,36456.265
1610982000,36452.575,36622.9,36147.2475,36428.9775
1610985600,36450.99,36574.375,35853.245,36214.6725
1610989200,36224.325,36310.4325,35426.73,35702.155
1610992800,35700.93,35918.8925,35574.445,35791.775
1610996400,35781.7175,36095.5075,35712.615,35990.9475
1611000000,35982.5725,36426.0375,35834.405,36127.245
1611003600,36105.175,36331.175,36008.0125,36234.6825
1611007200,36234.3425,36524.86,36189.71,36471.295
1611010800,36485.9125,36786.0775,36299.68,36625.1225
1611014400,36635.3575,36910.2225,36412.92,36687.4925
1611018000,36696.5575,37321.01,36674.2225,36915
1611021600,36935.1175,37033.0125,36637.8675,36847.9475
1611025200,36854.2925,36889.4225,36484.36,36508.5125
1611028800,36523.6475,36694.44,36297.045,36346.6275
1611032400,36344.1175,36593.19,36213.09,36312.2775
1611036000,36288.875,36807.2925,36240.7775,36682.4525
1611039600,36674.9775,37292.9275,36545.2625,37220.7
1611043200,37229.1925,37559.6525,36954.9125,37221.775
1611046800,37229.8575,37485.085,37054.3225,37085.3075
1611050400,37109.0725,37339.7425,36793.0075,37118.2425
1611054000,37126.03,37325.1875,36869.435,37314.2125
1611057600,37323.0875,37497.65,36651.7425,36814.73
1611061200,36819.2025,37192.6175,36819.1775,37136.785
1611064800,37143.5925,37299.2425,36949.7375,37026.5675
1611068400,37025.57,37374.22,36851.9575,37347.1025
1611072000,37350.27,37871.295,37244.6325,37384.5425
1611075600,37381.91,37533.9175,37052.4575,37186.125
1611079200,37182.97,37184.66,36457.305,36483.735
1611082800,36477.015,36772.98,36045.8725,36278.9625
1611086400,36271.715,36564.0825,36107.9475,36467.305
1611090000,36440.63,36788.925,36414.5675,36487.225
1611093600,36476.27,36794.785,36335.38,36667.23
1611097200,36678.735,36732.12,35892.9975,35915.7275
1611100800,35911.435,36371.01,35655.135,36346.8225
1611104400,36326.055,36414.62,36016.8325,36131.8975
1611108000,36135.815,36136.95,35745.785,36093.9975
1611111600,36083.5575,36115.105,35001.16,35062.9725
1611115200,35074.8925,35474.6475,34796.375,35295.1775
1611118800,35290.54,35518.115,35233.24,35505.5575
1611122400,35498.215,35638.4875,35183.1475,35281.6675
1611126000,35279.2025,35838.0725,35242.89,35707.23
1611129600,35699.58,35955.5425,35380.705,35499.705
1611133200,35521.3775,35583.96,34523.65,34824.72
1611136800,34806.085,34985.9525,34350.6625,34745.815
1611140400,34742.1525,34887.38,34000,34415.11
1611144000,34412.1725,34801.705,34004.715,34714.41
1611147600,34727.6325,34972.54,34206.645,34972.3825
1611151200,34962.93,35170.62,34833.015,34890.94
1611154800,34893.8575,35065.985,34079.7725,34204.5875
1611158400,34197.58,34735.6575,33395.4775,34716.285
1611162000,34718.1425,35042.215,34550.86,34858.1725
1611165600,34859,35262.7225,34780.765,35259.8975
1611169200,35259.5825,35331.07,34892.0675,35209.9225
1611172800,35221.1125,35335.06,34759.48,34968.5025
1611176400,34968.02,35108.3625,34492.3175,34908.0425
1611180000,34900.3725,35114.84,34776.8775,34997.1875
1611183600,34995.615,35678.7375,34834.9925,35502.5025
1611187200,35506.705,35625.29,35109.715,35306.945
1611190800,35307.06,35384.435,34667.5575,34794.995
1611194400,34795.98,34840.775,34373.09,34591.2125
1611198000,34579.625,34839.875,34233.555,34597.6375
1611201600,34596.15,34931.0325,34157.785,34237.6925
1611205200,34228.5275,34603.5875,33952.5525,34560.435
1611208800,34564.825,34777.0375,34501.735,34664.7375
1611212400,34659.9075,34993.2775,34552.41,34623.545
1611216000,34606.58,34656.4625,33167.4275,33235.6275
1611219600,33212.5275,33462.7775,32519.3675,32835.9825
1611223200,32859.7125,33145.7375,31994.3625,32821.355
1611226800,32816.8725,32977.7025,32144.5425,32178.735
1611230400,32178.6925,32672.535,31277.1675,32472.4225
1611234000,32465.82,32764.9,32172.3875,32290.255
1611237600,32281.6925,32434.375,30904.395,31091.9025
1611241200,31089.2725,32024.125,30992.9575,31355.09
1611244800,31343.1325,32182.88,30998.695,31023.7225
1611248400,31021.665,31972.225,30992.36,31885.27
1611252000,31893.4125,32074.305,31417.27,31741.7475
1611255600,31729.555,32721.885,31596.3,32467.345
1611259200,32469.7125,32545.545,31860.27,31872.8475
1611262800,31871.41,32136.18,31187.7,31208.705
1611266400,31200.6925,31221.48,30027.815,30886.885
1611270000,30893.955,31520.5475,30600.35,30839.85
1611273600,30834.9025,30842.1725,29170.7325,29462.9
1611277200,29478.535,30195.2575,28966.5475,30056.525
1611280800,30065.4475,30849.82,29750.3475,30723.24
1611284400,30724.0725,31024.7175,30291.8175,30966.1675
1611288000,30976.79,31447.8675,30778.35,30932.3725
1611291600,30938.8125,31925.7925,30710.315,31830.04
1611295200,31839.0475,32066.1,31516.955,31551.7175
1611298800,31563.4325,31860.43,30584.9525,30792.1975
1611302400,30797.7075,31602.3775,30432.13,31511.025
1611306000,31503.2675,31780.0225,31245.7975,31408.3675
1611309600,31415.425,31726.7,31061.07,31387.555
1611313200,31381.0375,32009.7625,31369.08,31746.6275
1611316800,31761.2475,32008.915,31362.3975,31566.7675
1611320400,31561.75,32361.36,31368.8375,32190.29
