time,open,high,low,close,Plot
1675785300,4102.74,4103.15,4098.74,4099.58,4099.58
1675785600,4099.49,4101.85,4099.48,4100.27,4100.27
1675785900,4100.03,4110.98,4099.99,4109.37,4109.37
1675786200,4109.32,4110.25,4107.82,4109.25,4109.25
1675786500,4109.29,4110.71,4107.8,4108,4108
1675786800,4108.03,4108.87,4106.92,4107.64,4107.64
1675787100,4107.87,4111.48,4107.5,4110.12,4110.12
1675787400,4110.11,4116.87,4110.11,4115.59,4115.59
1675787700,4115.61,4117.01,4115,4115.35,4115.35
1675788000,4115.19,4116.8,4114.7,4116.03,4116.03
1675788300,4116.07,4118.27,4115.51,4117.27,4117.27
1675788600,4117.31,4118.57,4115.76,4115.77,4115.77
1675788900,4115.78,4116.56,4114.43,4114.53,4114.53
1675789200,4114.46,4117.26,4113.87,4116.81,4116.81
1675789500,4116.88,4117.88,4115.96,4116.19,4116.19
1675789800,4116.32,4117.63,4115.15,4116.33,4116.33
1675790100,4116.37,4117.18,4115.38,4115.85,4115.85
1675790400,4115.82,4115.91,4109.84,4110.72,4110.72
1675790700,4110.83,4112.07,4109.66,4110.46,4110.46
1675791000,4110.39,4112.46,4109.58,4110.64,4110.64
1675791300,4110.59,4112.42,4110.12,4112.24,4112.24
1675791600,4112.18,4127.93,4112.16,4125.1,4125.1
1675791900,4125.11,4144.65,4125.11,4144.48,4144.48
1675792200,4144.85,4156.04,4140.45,4155.04,4155.04
1675792500,4154.82,4162.86,4152.97,4155.21,4155.21
1675792800,4155.34,4160.67,4147.82,4147.84,4147.84
1675793100,4147.99,4153.79,4144.85,4146.83,4146.83
1675793400,4146.94,4149.96,4139.3,4139.74,4139.74
1675793700,4139.63,4140.54,4124.01,4135.31,4135.31
1675794000,4135.29,4135.67,4123.78,4125.79,4125.79
1675794300,4125.81,4130.67,4110.28,4110.47,4110.47
1675794600,4110.29,4110.29,4089.93,4089.93,4089.93
1675794900,4089.02,4100.31,4088.39,4097.56,4097.56
1675795200,4097.71,4107.6,4096.32,4097.72,4097.72
1675795500,4097.65,4098.76,4089.73,4091.41,4091.41
1675795800,4091.34,4099.48,4089.65,4098.93,4098.93
1675796100,4098.9,4102.75,4098.4,4101.3,4101.3
1675796400,4101.22,4114.08,4100.83,4113.57,4113.57
1675796700,4113.63,4127.57,4112.85,4125.46,4125.46
1675797000,4125.45,4132.26,4125.38,4129.69,4129.69
1675797300,4129.49,4135.71,4129.49,4134.68,4134.68
1675797600,4134.73,4136.32,4128.47,4134.84,4134.84
1675797900,4134.75,4137.88,4130.55,4133.01,4133.01
1675798200,4132.9,4145.88,4131.59,4144.01,4144.01
1675798500,4143.98,4144.7,4141.5,4143.01,4143.01
1675798800,4142.96,4147.86,4140.37,4141.62,4141.62
1675799100,4141.56,4145.78,4141.56,4143.84,4143.84
1675799400,4143.89,4148.71,4141.85,4148.15,4148.15
1675799700,4148.16,4148.61,4145.83,4147.97,4147.97
1675800000,4147.87,4155.93,4145.26,4145.26,4145.26
1675800300,4144.99,4147.23,4139.22,4140.41,4140.41
1675800600,4140.89,4145.96,4140.87,4144.71,4144.71
1675800900,4144.73,4151.05,4144.68,4150.18,4150.18
1675801200,4150.2,4155,4150.05,4152.94,4152.94
1675801500,4153.28,4159.1,4151.72,4158.62,4158.62
1675801800,4158.61,4159.61,4155.68,4158.34,4158.34
1675802100,4158.36,4160.27,4153.65,4159.89,4159.89
1675802400,4159.93,4161.27,4158.75,4161.11,4161.11
1675802700,4161.08,4166.92,4159.9,4165.53,4165.53
1675803000,4165.52,4176.54,4165.52,4176.1,4176.1
1675803300,4176.14,4176.14,4162.89,4164.07,4164.07
1675803600,4163.74,4164.04,4163.74,4164,4164
1675866600,4153.47,4153.47,4141.03,4144.72,4144.72
1675866900,4145.06,4152.52,4145.06,4152.45,4152.45
1675867200,4152.54,4156.69,4151.48,4155.01,4155.01
1675867500,4155.04,4155.3,4149.52,4149.52,4149.52
1675867800,4149.42,4149.42,4142.8,4145.87,4145.87
1675868100,4145.9,4154.54,4144.19,4153.79,4153.79
1675868400,4153.77,4153.77,4146.21,4150.31,4150.31
1675868700,4150.38,4151.11,4142.46,4146.16,4146.16
1675869000,4146.21,4149.64,4145.47,4149.23,4149.23
1675869300,4149.28,4156.85,4149.13,4155.91,4155.91
1675869600,4155.92,4155.92,4146.82,4148.2,4148.2
1675869900,4148.22,4148.34,4144.54,4145.78,4145.78
1675870200,4145.81,4145.81,4132.78,4135.16,4135.16
1675870500,4135.22,4141.98,4134.03,4141.74,4141.74
1675870800,4141.79,4142.39,4137.82,4138.52,4138.52
1675871100,4138.63,4141.38,4136.71,4138.95,4138.95
1675871400,4138.86,4138.92,4132.61,4137.04,4137.04
1675871700,4136.98,4138.97,4135.62,4136.43,4136.43
1675872000,4136.39,4136.68,4130.87,4134.27,4134.27
1675872300,4134.3,4134.87,4130.01,4132.89,4132.89
1675872600,4132.82,4133.76,4128.01,4129.08,4129.08
1675872900,4129.07,4134.96,4128.48,4134.63,4134.63
1675873200,4134.62,4134.82,4123,4123.49,4123.49
1675873500,4123.68,4123.94,4116.47,4119.67,4119.67
1675873800,4119.69,4120.55,4114.69,4115.82,4115.82
1675874100,4115.83,4121.23,4115.83,4120.18,4120.18
1675874400,4120.33,4120.33,4113.8,4115.46,4115.46
1675874700,4115.42,4119.29,4115.2,4117.82,4117.82
1675875000,4117.68,4120.52,4116.59,4119.7,4119.7
1675875300,4119.55,4126.83,4118.57,4126.56,4126.56
1675875600,4126.44,4126.44,4119.74,4119.83,4119.83
1675875900,4119.91,4123.76,4118.16,4122.46,4122.46
1675876200,4122.49,4125.99,4119.65,4119.65,4119.65
1675876500,4119.67,4124.57,4118.64,4124.44,4124.44
1675876800,4124.46,4129.57,4124.14,4128.34,4128.34
1675877100,4128.41,4128.93,4125.3,4128.93,4128.93
1675877400,4128.86,4131.48,4124.26,4124.26,4124.26
1675877700,4124.31,4126.52,4120.72,4120.78,4120.78
1675878000,4120.87,4121.75,4119.28,4121.72,4121.72
1675878300,4121.67,4127.09,4121.67,4127.09,4127.09
1675878600,4127.33,4129.78,4127.01,4127.81,4127.81
1675878900,4127.72,4131.05,4126.41,4130.75,4130.75
1675879200,4130.82,4133.86,4130.06,4132.69,4132.69
1675879500,4132.65,4137.27,4129.56,4134.45,4134.45
1675879800,4134.46,4136.7,4132.91,4134.21,4134.21
1675880100,4134.23,4135.87,4131.66,4134.24,4134.24
1675880400,4134.31,4137.12,4133.16,4136.83,4136.83
1675880700,4136.84,4137.17,4129,4129.04,4129.04
1675881000,4128.93,4129.2,4125.09,4126.15,4126.15
1675881300,4126.13,4128.62,4122.06,4123.79,4123.79
1675881600,4123.91,4125.88,4122.66,4124.99,4124.99
1675881900,4124.88,4126.49,4122.24,4123.07,4123.07
1675882200,4123.12,4124.48,4121.81,4122.37,4122.37
1675882500,4122.39,4126.27,4122.18,4126.04,4126.04
1675882800,4126.06,4126.41,4121.18,4124.63,4124.63
1675883100,4124.61,4126.12,4121.74,4124.51,4124.51
1675883400,4124.44,4129.27,4123.94,4128.88,4128.88
1675883700,4128.86,4132.93,4128.65,4131.55,4131.55
1675884000,4131.52,4131.69,4127.62,4127.62,4127.62
1675884300,4127.56,4127.56,4123.47,4123.97,4123.97
1675884600,4123.93,4125.86,4123.13,4124.09,4124.09
1675884900,4124.13,4126.55,4124.11,4125.84,4125.84
1675885200,4125.91,4126.89,4117.27,4120.66,4120.66
1675885500,4120.68,4120.69,4117.42,4118.17,4118.17
1675885800,4118.13,4122.01,4118.13,4121.58,4121.58
1675886100,4121.56,4126.27,4120.33,4125.14,4125.14
1675886400,4125.19,4125.81,4118.33,4118.5,4118.5
1675886700,4118.46,4118.88,4114.28,4117.8,4117.8
1675887000,4117.63,4117.63,4111.77,4113.39,4113.39
1675887300,4113.31,4116.75,4111.67,4111.68,4111.68
1675887600,4111.71,4119.07,4111.71,4118.51,4118.51
1675887900,4118.54,4119.29,4115.82,4117.38,4117.38
1675888200,4117.36,4121.66,4115.3,4115.36,4115.36
1675888500,4115.34,4122.44,4115.34,4122.39,4122.39
1675888800,4122.42,4123.61,4120.03,4122.02,4122.02
1675889100,4121.97,4122.03,4115.77,4116.1,4116.1
1675889400,4116.17,4122.3,4116.17,4118.09,4118.09
1675889700,4118.29,4120.9,4116.44,4118.33,4118.33
1675890000,4118.5,4118.5,4117.86,4117.86,4117.86
1675953000,4144.25,4156.23,4144.25,4151.53,4151.53
1675953300,4151.56,4154.2,4146.85,4149.43,4149.43
1675953600,4149.49,4151.16,4143.44,4144.53,4144.53
1675953900,4144.44,4150.97,4143.13,4150.74,4150.74
1675954200,4150.86,4155.26,4145.23,4146.15,4146.15
1675954500,4146.28,4149.34,4141.63,4144.91,4144.91
1675954800,4144.9,4147.37,4141.79,4144.77,4144.77
1675955100,4144.87,4149.79,4144.06,4146.35,4146.35
1675955400,4146.37,4148.43,4144.26,4146.36,4146.36
1675955700,4146.24,4150.68,4145.42,4148.57,4148.57
1675956000,4148.47,4151.2,4142.83,4143.71,4143.71
1675956300,4143.66,4143.66,4133.01,4134.43,4134.43
1675956600,4134.4,4139.49,4132.7,4137.74,4137.74
1675956900,4137.86,4140.52,4137.57,4138.56,4138.56
1675957200,4138.58,4139.25,4135.08,4135.93,4135.93
1675957500,4135.95,4141.11,4135.5,4140.82,4140.82
1675957800,4140.73,4142.86,4137.75,4137.75,4137.75
1675958100,4137.81,4141.36,4136.39,4141.2,4141.2
1675958400,4141.22,4141.3,4127.98,4130.88,4130.88
1675958700,4130.86,4133.74,4126.83,4133.14,4133.14
1675959000,4133.08,4134.69,4131.28,4133.43,4133.43
1675959300,4133.52,4133.57,4129.25,4130.55,4130.55
1675959600,4130.47,4130.74,4122.64,4123.42,4123.42
1675959900,4123.49,4127.33,4122.84,4126.83,4126.83
1675960200,4126.68,4126.85,4123.81,4124.76,4124.76
1675960500,4124.77,4127.43,4123.3,4127.31,4127.31
1675960800,4127.35,4128.36,4124.82,4128.03,4128.03
1675961100,4128.12,4128.12,4122.12,4123.68,4123.68
1675961400,4123.59,4124.48,4121.69,4122.4,4122.4
1675961700,4122.36,4125.36,4120.94,4125.36,4125.36
1675962000,4125.34,4128.69,4124.8,4126.16,4126.16
1675962300,4126.15,4129.01,4125.92,4129.01,4129.01
1675962600,4129.55,4131.53,4129.52,4130.19,4130.19
1675962900,4130.22,4130.86,4126.3,4130.86,4130.86
1675963200,4130.85,4132.05,4128.9,4130.68,4130.68
1675963500,4130.71,4131.75,4124.88,4124.88,4124.88
1675963800,4124.76,4125.05,4114.96,4115.08,4115.08
1675964100,4115.06,4116.21,4110.37,4110.59,4110.59
1675964400,4110.61,4113.28,4109.59,4110.51,4110.51
1675964700,4110.52,4110.52,4104.48,4105.11,4105.11
1675965000,4105.12,4109.02,4104.48,4109.02,4109.02
1675965300,4109.04,4112.99,4108.89,4112.73,4112.73
1675965600,4112.7,4112.7,4105.73,4108.97,4108.97
1675965900,4108.92,4111.97,4108.41,4109.41,4109.41
1675966200,4109.45,4111.42,4107.56,4108.35,4108.35
1675966500,4108.67,4110.62,4106.66,4110.14,4110.14
1675966800,4110.24,4112.17,4107.97,4108.88,4108.88
1675967100,4108.87,4113.1,4108.79,4109.37,4109.37
1675967400,4109.43,4115.31,4107.05,4114.34,4114.34
1675967700,4114.36,4114.36,4107.85,4108.2,4108.2
1675968000,4108.18,4108.63,4103.5,4105.26,4105.26
1675968300,4105.2,4107.29,4102.05,4107.17,4107.17
1675968600,4107.24,4107.51,4104.85,4106.59,4106.59
1675968900,4106.72,4106.96,4101.9,4104.34,4104.34
1675969200,4104.38,4106.79,4101.4,4102.21,4102.21
1675969500,4102.2,4105.38,4101.9,4104.91,4104.91
1675969800,4104.95,4105.11,4099,4101.22,4101.22
1675970100,4101.29,4101.76,4096,4097.05,4097.05
1675970400,4097.13,4099.47,4093.83,4094.7,4094.7
1675970700,4094.71,4097.04,4094,4094.39,4094.39
1675971000,4094.4,4098.73,4093.18,4094.39,4094.39
1675971300,4094.33,4095.9,4093.6,4094.4,4094.4
1675971600,4094.33,4099.84,4094.08,4098.57,4098.57
1675971900,4098.59,4099.38,4094.69,4098.88,4098.88
1675972200,4098.7,4098.92,4094.74,4095.87,4095.87
1675972500,4095.85,4095.85,4094.08,4095.43,4095.43
1675972800,4095.42,4095.5,4086.56,4086.56,4086.56
1675973100,4086.53,4091.56,4085.31,4091.45,4091.45
1675973400,4091.44,4091.64,4086.74,4086.94,4086.94
1675973700,4086.96,4086.96,4083.56,4085.07,4085.07
1675974000,4085.05,4087.33,4081.42,4081.42,4081.42
1675974300,4081.59,4081.9,4077.27,4079.24,4079.24
1675974600,4079.21,4079.21,4071.34,4071.55,4071.55
1675974900,4071.59,4078.92,4069.67,4078.92,4078.92
1675975200,4078.95,4082.49,4076.96,4082.48,4082.48
1675975500,4082.36,4086.12,4079.49,4081.56,4081.56
1675975800,4081.37,4092.67,4081.37,4089.78,4089.78
1675976100,4089.79,4089.79,4080.21,4081.77,4081.77
1675976400,4081.89,4081.89,4081.5,4081.5,4081.5
1676039400,4068.92,4077.54,4067.9,4075.77,4075.77
1676039700,4075.92,4079.56,4071.65,4072.66,4072.66
1676040000,4072.71,4072.74,4064.8,4069.18,4069.18
1676040300,4069.12,4076.88,4066.91,4076.3,4076.3
1676040600,4076.4,4079.73,4072.04,4072.73,4072.73
1676040900,4072.58,4076.28,4071.74,4073.56,4073.56
1676041200,4074.44,4074.44,4060.79,4065.31,4065.31
1676041500,4065.57,4074.75,4065.57,4073,4073
1676041800,4073.16,4085.99,4073.16,4083.41,4083.41
1676042100,4083.37,4090.58,4080.16,4087.28,4087.28
1676042400,4087.14,4090.56,4085.31,4087.99,4087.99
1676042700,4088.06,4088.7,4082.91,4085.38,4085.38
1676043000,4085.6,4088.67,4083.23,4085.31,4085.31
1676043300,4085.81,4089.49,4083.36,4085.59,4085.59
1676043600,4085.53,4085.53,4077.17,4079.98,4079.98
1676043900,4079.84,4079.84,4075.38,4077.47,4077.47
1676044200,4077.49,4077.49,4069.04,4074.14,4074.14
1676044500,4074.18,4076.28,4071.53,4076.28,4076.28
1676044800,4075.64,4079.97,4075.41,4077.55,4077.55
1676045100,4077.45,4082.5,4075.95,4081.77,4081.77
1676045400,4081.79,4084.26,4075.65,4079.37,4079.37
1676045700,4079.64,4084.64,4078.73,4084.24,4084.24
1676046000,4084.32,4085.31,4083,4084.53,4084.53
1676046300,4084.51,4084.51,4078.16,4079.16,4079.16
1676046600,4079.14,4079.76,4073.93,4076.72,4076.72
1676046900,4076.69,4080.31,4076.5,4077.4,4077.4
1676047200,4077.43,4079.51,4075.99,4077.79,4077.79
1676047500,4077.71,4079.08,4073.34,4075.04,4075.04
1676047800,4075.24,4076.56,4073.93,4076.27,4076.27
1676048100,4076.3,4077.36,4071.42,4072.88,4072.88
1676048400,4072.85,4073.85,4066.36,4066.74,4066.74
1676048700,4066.67,4070.01,4066.57,4068.4,4068.4
1676049000,4068.44,4069.87,4064.79,4065.6,4065.6
1676049300,4065.57,4066.46,4063.18,4065.18,4065.18
1676049600,4065.16,4070.16,4065.08,4069.5,4069.5
1676049900,4069.54,4070.32,4065.85,4068.49,4068.49
1676050200,4068.56,4075.7,4067.9,4071.84,4071.84
1676050500,4071.86,4074.02,4071.01,4071.11,4071.11
1676050800,4071.09,4075.08,4070.94,4071.76,4071.76
1676051100,4071.77,4075.53,4070.95,4072.04,4072.04
1676051400,4072.06,4075.29,4071.25,4074.91,4074.91
1676051700,4074.94,4078.8,4074.67,4078.78,4078.78
1676052000,4078.79,4080.54,4077.86,4078.62,4078.62
1676052300,4078.66,4080.93,4077.43,4079.38,4079.38
1676052600,4079.45,4081.24,4078.86,4081.19,4081.19
1676052900,4081.21,4087.47,4081.21,4087.45,4087.45
1676053200,4087.36,4091.12,4087.23,4088.52,4088.52
1676053500,4088.6,4090.32,4085.8,4085.89,4085.89
1676053800,4085.97,4085.97,4082.56,4084.96,4084.96
1676054100,4084.93,4086.58,4083.71,4085.21,4085.21
1676054400,4085.22,4085.25,4079.39,4080.07,4080.07
1676054700,4080.09,4083.25,4079.13,4083.01,4083.01
1676055000,4083.04,4083.55,4080.36,4081.36,4081.36
1676055300,4081.27,4081.27,4077.61,4077.81,4077.81
1676055600,4077.84,4078.93,4074.99,4076,4076
1676055900,4075.99,4076.84,4074.76,4076.04,4076.04
1676056200,4075.97,4078.9,4075.81,4078.37,4078.37
1676056500,4078.4,4080.42,4077.11,4078.66,4078.66
1676056800,4078.61,4079.62,4077.5,4077.67,4077.67
1676057100,4077.61,4077.61,4074.22,4074.79,4074.79
1676057400,4074.77,4080.1,4072.54,4079.87,4079.87
1676057700,4079.82,4080.98,4077.59,4079.49,4079.49
1676058000,4079.52,4079.87,4075.49,4078.26,4078.26
1676058300,4078.29,4079.22,4075.59,4078.65,4078.65
1676058600,4078.6,4084.37,4078.31,4083.93,4083.93
1676058900,4083.86,4084.63,4082.32,4083.89,4083.89
1676059200,4083.94,4088.03,4082.17,4082.4,4082.4
1676059500,4082.41,4086.44,4082.41,4084.95,4084.95
1676059800,4084.98,4086.66,4082.99,4083.26,4083.26
1676060100,4083.47,4083.9,4079.29,4080.62,4080.62
1676060400,4080.61,4080.61,4077.9,4077.91,4077.91
1676060700,4077.86,4081.43,4077.79,4081.39,4081.39
1676061000,4081.4,4084.1,4081.4,4084.1,4084.1
1676061300,4084.01,4088.51,4083.61,4088.51,4088.51
1676061600,4088.54,4089.02,4085.37,4087.66,4087.66
1676061900,4087.52,4092.19,4087.51,4092.03,4092.03
1676062200,4092.04,4094.36,4086.98,4091.87,4091.87
1676062500,4091.91,4093.77,4089.06,4090.49,4090.49
1676062800,4090.54,4090.54,4090.46,4090.46,4090.46
1676298600,4096.62,4100.42,4093.99,4095.47,4095.47
1676298900,4095.35,4100.42,4092.67,4100.26,4100.26
1676299200,4100.43,4105.14,4097.9,4102.53,4102.53
1676299500,4102.36,4106.67,4101.06,4104.63,4104.63
1676299800,4104.73,4107.3,4100.74,4105.05,4105.05
1676300100,4105.07,4113.51,4105.07,4113.21,4113.21
1676300400,4113.17,4115.53,4112.43,4112.58,4112.58
1676300700,4112.54,4114.51,4110.74,4112.98,4112.98
1676301000,4113.02,4113.54,4109.3,4112.09,4112.09
1676301300,4112.33,4113.76,4110.45,4112.83,4112.83
1676301600,4112.82,4114.83,4111.33,4113.1,4113.1
1676301900,4113.06,4118.7,4113.06,4118.66,4118.66
1676302200,4118.7,4119.58,4116.64,4117.94,4117.94
1676302500,4118.01,4120.05,4117.04,4117.17,4117.17
1676302800,4117.19,4119.62,4116.56,4119.08,4119.08
1676303100,4119.02,4123.76,4118.02,4123.73,4123.73
1676303400,4123.82,4126.62,4123.82,4125.07,4125.07
1676303700,4125.17,4127.88,4124.22,4124.22,4124.22
1676304000,4124.24,4127.38,4124.24,4126.63,4126.63
1676304300,4126.68,4127.41,4124.68,4125.85,4125.85
1676304600,4125.84,4128.61,4124.27,4128.37,4128.37
1676304900,4128.33,4129.45,4126.52,4126.93,4126.93
1676305200,4126.92,4128.06,4124.85,4125.33,4125.33
1676305500,4125.38,4126.29,4124.57,4126.07,4126.07
1676305800,4126.13,4126.76,4121.78,4122.04,4122.04
1676306100,4122.15,4123.24,4121.1,4122.92,4122.92
1676306400,4122.95,4130.42,4122.95,4130.23,4130.23
1676306700,4130.29,4132.96,4129.93,4131.55,4131.55
1676307000,4131.54,4131.6,4127.16,4127.19,4127.19
1676307300,4127.25,4128.49,4125.46,4128.4,4128.4
1676307600,4128.51,4129.44,4127.82,4128.32,4128.32
1676307900,4128.34,4131.49,4128.34,4130.5,4130.5
1676308200,4130.53,4131.37,4129.33,4130.31,4130.31
1676308500,4130.3,4132.57,4130.3,4132.42,4132.42
1676308800,4132.37,4133.71,4131.07,4132.78,4132.78
1676309100,4132.62,4132.69,4129.71,4131.32,4131.32
1676309400,4131.36,4131.59,4129.31,4131.25,4131.25
1676309700,4131.29,4132.8,4130.42,4132.58,4132.58
1676310000,4132.62,4133.52,4131.97,4132.68,4132.68
1676310300,4132.59,4134.71,4132.59,4133.78,4133.78
1676310600,4133.81,4134.43,4133.03,4133.69,4133.69
1676310900,4133.73,4133.78,4130.54,4131.26,4131.26
1676311200,4131.3,4132.73,4129.99,4129.99,4129.99
1676311500,4129.97,4130.25,4127.13,4127.21,4127.21
1676311800,4127.26,4127.92,4126.19,4127.69,4127.69
1676312100,4127.67,4130.69,4127.5,4130.12,4130.12
1676312400,4130.17,4130.62,4129.19,4129.42,4129.42
1676312700,4129.4,4134.3,4129.32,4133.44,4133.44
1676313000,4133.52,4137.14,4133.52,4134.8,4134.8
1676313300,4134.78,4135.09,4133.51,4134,4134
1676313600,4134.07,4134.4,4132.36,4132.93,4132.93
1676313900,4132.9,4135.59,4132.38,4135.06,4135.06
1676314200,4135.08,4136.39,4134.53,4134.83,4134.83
1676314500,4134.8,4137.59,4134.8,4137.46,4137.46
1676314800,4138.02,4138.9,4136.65,4137.05,4137.05
1676315100,4137.02,4137.04,4134.17,4134.81,4134.81
1676315400,4134.87,4135.21,4131.43,4132.1,4132.1
1676315700,4132.13,4133.86,4131.26,4132.82,4132.82
1676316000,4132.88,4133.62,4131.76,4131.76,4131.76
1676316300,4131.79,4131.91,4127.69,4128.23,4128.23
1676316600,4128.25,4128.95,4124.03,4124.89,4124.89
1676316900,4124.7,4129.09,4124.49,4126.43,4126.43
1676317200,4126.54,4126.63,4122.16,4125.3,4125.3
1676317500,4125.35,4125.75,4121.49,4122.33,4122.33
1676317800,4122.31,4126.57,4121.77,4125.74,4125.74
1676318100,4125.75,4127.19,4124.84,4127.17,4127.17
1676318400,4127.15,4127.15,4121.02,4124.39,4124.39
1676318700,4124.4,4127.67,4124.09,4127.01,4127.01
1676319000,4127.06,4128.49,4125.97,4126.97,4126.97
1676319300,4126.98,4128.06,4125.09,4128.06,4128.06
1676319600,4128.12,4129.71,4127.5,4128.74,4128.74
1676319900,4128.71,4129.92,4128.11,4129.25,4129.25
1676320200,4129.3,4132.9,4129.3,4132.14,4132.14
1676320500,4132.18,4135.49,4132.02,4135.22,4135.22
1676320800,4135.26,4136.6,4134.31,4135.26,4135.26
1676321100,4135.29,4135.86,4132.6,4135.34,4135.34
1676321400,4135.39,4135.39,4129.24,4131.47,4131.47
1676321700,4131.42,4137.06,4131.42,4136.96,4136.96
1676322000,4137.71,4137.71,4137.29,4137.29,4137.29
1676385000,4126.7,4126.7,4105.61,4112.27,4112.27
1676385300,4112.18,4117.8,4110.47,4117.8,4117.8
1676385600,4117.6,4122.47,4114.87,4121.48,4121.48
1676385900,4121.54,4134.43,4121.54,4131.58,4131.58
1676386200,4131.22,4135.52,4129.03,4132.79,4132.79
1676386500,4133.01,4145.77,4133.01,4142.53,4142.53
1676386800,4142.58,4151.67,4142.58,4149.64,4149.64
1676387100,4149.63,4152.89,4148.43,4151.8,4151.8
1676387400,4151.91,4159.52,4149.64,4156.04,4156.04
1676387700,4156.25,4159.77,4152.09,4152.39,4152.39
1676388000,4152.54,4157.15,4151.99,4154.66,4154.66
1676388300,4154.48,4154.9,4143.17,4143.48,4143.48
1676388600,4143.35,4146.3,4137.3,4137.61,4137.61
1676388900,4137.48,4137.48,4116.56,4116.62,4116.62
1676389200,4115.93,4117.75,4112.3,4116.69,4116.69
1676389500,4116.59,4118.17,4103.4,4117.02,4117.02
1676389800,4116.5,4116.82,4106.63,4110.09,4110.09
1676390100,4110.17,4116.56,4107.51,4114.23,4114.23
1676390400,4114.27,4125,4113.34,4123.34,4123.34
1676390700,4123.58,4127.91,4119.8,4119.98,4119.98
1676391000,4119.83,4124.61,4119.18,4121.08,4121.08
1676391300,4121.07,4126.5,4120.02,4126.19,4126.19
1676391600,4126.26,4127.53,4123.55,4127.53,4127.53
1676391900,4127.49,4127.96,4107.66,4108.52,4108.52
1676392200,4108.56,4108.56,4096.73,4098.98,4098.98
1676392500,4099.12,4104.06,4098.84,4100.31,4100.31
1676392800,4100.3,4102.07,4095.95,4097.98,4097.98
1676393100,4097.83,4105.93,4096.87,4104.34,4104.34
1676393400,4104.45,4104.45,4095.01,4100.82,4100.82
1676393700,4100.64,4105.81,4099.01,4105.22,4105.22
1676394000,4105.05,4109.53,4103.51,4107.37,4107.37
1676394300,4107.39,4109.25,4105.71,4109.06,4109.06
1676394600,4109.11,4115.58,4108.74,4115.48,4115.48
1676394900,4115.46,4115.98,4113.03,4114.77,4114.77
1676395200,4114.73,4118.63,4112.3,4112.3,4112.3
1676395500,4112.22,4118.21,4111.92,4114.46,4114.46
1676395800,4114.47,4119.78,4113.53,4119.47,4119.47
1676396100,4119.55,4119.55,4114.58,4115.84,4115.84
1676396400,4115.83,4119.5,4115.09,4115.79,4115.79
1676396700,4115.88,4118.7,4114.9,4117.36,4117.36
1676397000,4116.8,4116.81,4113.24,4115.07,4115.07
