time,open,high,low,close,Fisher,Trigger
-2249458200,41.72,42.25,41.45,41.74,1.8902623942332848,2.418553907313063
-2248853400,40.96,40.96,38.7,38.7,1.1273868038633104,1.8902623942332848
-2248248600,38.83,38.96,38.44,38.44,0.3513346817325681,1.1273868038633104
-2247643800,38.03,38.29,37.52,37.86,-0.3346333663342251,0.3513346817325681
-2247039000,37.79,37.81,37.34,37.81,-0.9340402793671182,-0.3346333663342251
-2246434200,38.28,39.75,38.28,39.75,-1.1664836277923112,-0.9340402793671182
-2245829400,40.15,40.15,39.48,39.65,-1.111873007735009,-1.1664836277923112
-2245224600,40.25,40.85,40.05,40.85,-0.84863954321637,-1.111873007735009
-2244619800,41.34,41.34,40.98,40.98,-0.40232866900770775,-0.84863954321637
-2244015000,41.1,41.26,40.75,40.75,0.01648402008847777,-0.40232866900770775
-2243410200,41.13,42.12,41.13,42.11,0.5228975188719737,0.01648402008847777
-2242805400,42.22,43.27,42.22,43.27,1.032066104973496,0.5228975188719737
-2242200600,43.66,43.66,42.59,42.59,1.5210261063475807,1.032066104973496
-2241595800,42.57,43.52,42.57,43.52,1.9556140475255361,1.5210261063475807
-2240991000,43.76,43.83,42.73,43.83,2.3880386600819445,1.9556140475255361
-2240386200,43.75,44.11,43.75,44.08,2.814224785980173,2.3880386600819445
-2239781400,44.89,44.89,44.35,44.69,3.233974652342315,2.814224785980173
-2239176600,44.38,45.19,44.38,45.19,3.6483428103258477,3.233974652342315
-2238571800,45.17,46.82,44.76,46.82,4.058596029507036,3.6483428103258477
-2237967000,47.09,47.09,46.07,46.07,4.465848837487517,4.058596029507036
-2237362200,45.66,45.66,44.87,44.98,3.237519071638091,4.465848837487517
-2236757400,45.3,45.72,45.27,45.72,2.3752112054332484,3.237519071638091
-2236152600,48.35,48.78,48.35,48.78,2.1793803202155555,2.3752112054332484
-2235547800,48.51,48.54,47.73,48.54,2.145980596597304,2.1793803202155555
-2234943000,47.76,49.35,47.76,49.35,2.3437994860036313,2.145980596597304
-2234338200,49.89,51.61,49.89,51.61,2.6557737053971486,2.3437994860036313
-2233733400,51.56,52.13,51.56,52.13,3.0204125535438564,2.6557737053971486
-2233128600,53.4,54.1,53.4,53.83,3.408529272717667,3.0204125535438564
-2232523800,55.06,55.07,52.93,52.93,3.806516344849716,3.408529272717667
-2231919000,52.58,55.07,52.58,55.07,3.948181998702848,3.806516344849716
-2231314200,55.01,55.56,55.01,55.56,4.222008400444111,3.948181998702848
-2230709400,55.43,55.97,55.43,55.84,4.560997640061236,4.222008400444111
-2230104600,54.02,55.07,53.94,53.94,3.6827568924771956,4.560997640061236
-2229499800,52.28,52.49,50.68,52.28,2.4503461115450262,3.6827568924771956
-2228895000,50.53,52.69,50.53,52.01,1.3750295124477574,2.4503461115450262
-2228290200,51.94,51.94,50.89,50.91,0.45296513751578504,1.3750295124477574
-2227685400,48.89,50.78,48.89,50.78,-0.3021413675474688,0.45296513751578504
-2227080600,50.5,52.36,50.5,52.36,-0.667593187471599,-0.3021413675474688
-2226475800,52.93,52.93,51.87,51.87,-0.7102382661427533,-0.667593187471599
-2225871000,51.01,51.01,49.86,50.57,-0.9089980296277487,-0.7102382661427533
-2225266200,50.59,51.09,50.59,50.97,-1.0789189154581422,-0.9089980296277487
-2224661400,51.77,52.25,51.77,52.25,-0.9558970131326499,-1.0789189154581422
-2224056600,51.1,51.91,51.1,51.44,-0.6436713289438782,-0.9558970131326499
-2223451800,51.35,52.2,51.35,52.2,-0.262614092068123,-0.6436713289438782
-2222847000,51.96,52.83,51.96,52.83,0.2552005776153419,-0.262614092068123
-2222242200,53.4,54.09,53.4,54.09,0.7852415486346673,0.2552005776153419
-2221637400,53.36,54.59,53.36,54.46,1.2929339605473393,0.7852415486346673
-2221032600,55.21,55.21,54.43,54.78,1.7735591741638452,1.2929339605473393
-2220427800,54.85,55.04,54.39,54.75,2.168379781373999,1.7735591741638452
-2219823000,54.78,55.07,54.51,54.73,2.5519811713208953,2.168379781373999
-2219218200,56.21,56.21,55.45,55.45,2.9527062345885637,2.5519811713208953
-2218613400,54.75,55.12,53.99,53.99,2.472957355632345,2.9527062345885637
-2218008600,52.43,53.75,52.43,53.75,1.652226493809211,2.472957355632345
-2217403800,52.7,52.78,52.44,52.78,0.800957233251136,1.652226493809211
-2216799000,51.39,52.36,51.39,52.36,0.038619008748036365,0.800957233251136
-2216194200,52.63,53.21,52.01,52.01,-0.4525930808359181,0.038619008748036365
-2215589400,52.49,52.95,52.31,52.95,-0.7737779847778901,-0.4525930808359181
-2214984600,54.04,54.04,53.82,53.9,-0.71981699175591,-0.7737779847778901
-2214379800,53.86,54.84,53.86,54.56,-0.49283441404456385,-0.71981699175591
-2213775000,54.41,54.41,53.36,53.36,-0.3297253869844347,-0.49283441404456385
-2213170200,53.65,54.9,53.65,54.9,0.043456429481099235,-0.3297253869844347
-2212565400,54.77,54.9,54.35,54.9,0.5287087384435624,0.043456429481099235
-2211960600,54.82,54.82,54.66,54.66,1.0281117161688442,0.5287087384435624
-2211355800,53.78,53.78,50.89,50.89,0.7240588811509632,1.0281117161688442
-2210751000,48.84,48.92,46.37,47.95,0.16831157172979486,0.7240588811509632
-2210146200,42.2,44.32,42.2,42.51,-0.41086395250397917,0.16831157172979486
-2209541400,44.9,47.6,44.9,47.6,-0.7092178176511568,-0.41086395250397917
-2208936600,49.34,49.34,48.24,48.31,-0.69036460839351,-0.7092178176511568
-2208331800,48.1,48.1,45.82,47.03,-0.6926747522261023,-0.69036460839351
-2207727000,46.51,47.29,46.51,47.29,-0.7056541678314903,-0.6926747522261023
-2207122200,47.34,47.34,46.52,46.52,-0.7181535531678352,-0.7056541678314903
-2206517400,46.68,49.15,46.68,49.15,-0.6650935579969661,-0.7181535531678352
-2205912600,49.51,49.51,48.42,48.42,-0.4469968955104045,-0.6650935579969661
-2205307800,48.81,48.81,48.09,48.09,-0.026933174889126082,-0.4469968955104045
-2204703000,47.98,47.98,46.73,46.73,0.2674689143057048,-0.026933174889126082
-2204098200,46.03,46.32,44.87,44.87,-0.013902578191695325,0.2674689143057048
-2203493400,44.99,44.99,44.26,44.26,-0.46464705614892443,-0.013902578191695325
-2202888600,45.85,45.85,44.77,44.84,-0.7987450739654449,-0.46464705614892443
-2202283800,45.56,46.41,45.56,46.11,-0.9052238040085993,-0.7987450739654449
-2201679000,46.4,47.36,46.4,47.36,-0.7618755130416104,-0.9052238040085993
-2201074200,47.47,47.91,47.16,47.91,-0.46947774480340354,-0.7618755130416104
-2200469400,47.41,47.41,46.64,46.64,-0.25893389635660313,-0.46947774480340354
-2199864600,44.58,45.18,44.58,45.05,-0.4414141519091503,-0.25893389635660313
-2199259800,44.32,45.66,44.32,45.08,-0.7050256298005129,-0.4414141519091503
-2198655000,44.42,44.42,44.19,44.31,-1.0960807726185058,-0.7050256298005129
-2198050200,43.9,43.9,42.46,42.46,-1.5278149988255958,-1.0960807726185058
-2197445400,41.68,41.83,41.01,41.83,-1.9666485511026253,-1.5278149988255958
-2196840600,41.57,42.26,41.47,41.47,-2.208170938920955,-1.9666485511026253
-2196235800,41.77,43.01,41.77,43.01,-2.1724093676638674,-2.208170938920955
-2195631000,41.98,41.98,41.01,41.01,-2.3438748468483164,-2.1724093676638674
-2195026200,40.58,41.37,40.58,40.68,-2.6430094140024716,-2.3438748468483164
-2194421400,39.8,39.89,39.19,39.19,-3.0014447500156143,-2.6430094140024716
-2193816600,38.88,39.71,38.88,39.71,-3.3866005994385873,-3.0014447500156143
-2193211800,40.18,40.93,40.18,40.65,-2.80275636283769,-3.3866005994385873
-2192607000,40.38,41.22,40.38,40.54,-2.114958817518494,-2.80275636283769
-2192002200,40.72,42.26,40.72,42.26,-1.337124973963423,-2.114958817518494
-2191397400,42.75,42.75,41.96,42.03,-0.5277289626184869,-1.337124973963423
-2190792600,41.38,41.49,41.14,41.49,-0.06685582295190617,-0.5277289626184869
-2190187800,41.7,42.01,41.7,42.01,0.3348346671248873,-0.06685582295190617
-2189583000,42.37,42.66,42.37,42.61,0.8092640065399959,0.3348346671248873
-2188978200,42.59,42.59,42.22,42.22,1.246463037401869,0.8092640065399959
-2188373400,42.17,42.32,41.85,41.87,1.4944731060979963,1.246463037401869
-2187768600,42.4,42.43,42.24,42.24,1.6971209335165107,1.4944731060979963
-2187163800,42.06,42.19,41.62,41.62,1.5275581293253473,1.6971209335165107
-2186559000,41.04,41.04,39.38,39.38,0.8297557766081898,1.5275581293253473
-2185954200,38.36,39.49,38.36,39.21,0.1208262838146697,0.8297557766081898
-2185349400,39.8,40.34,39.49,40.34,-0.29313717778180803,0.1208262838146697
-2184744600,40.11,40.62,39.76,40.62,-0.48370217470931837,-0.29313717778180803
-2184139800,41.93,42.54,41.88,42.54,-0.1855578306091526,-0.48370217470931837
-2183535000,43.91,44.03,43.82,43.82,0.29295503854694704,-0.1855578306091526
-2182930200,42.96,43.11,42.76,43.01,0.6257532550162053,0.29295503854694704
-2182325400,44.09,47.18,44.09,47.18,1.0519656702518958,0.6257532550162053
-2181720600,48.76,49.39,47.6,49.39,1.5015907101516983,1.0519656702518958
-2181115800,49.89,50.02,48.47,48.47,1.9495555685876687,1.5015907101516983
-2180511000,48.69,48.69,48.23,48.23,2.189503542863272,1.9495555685876687
-2179906200,48.11,48.11,46.48,46.48,2.0759384799617226,2.189503542863272
-2179301400,46.82,47.47,46.82,47.47,1.8705016235982788,2.0759384799617226
-2178696600,47.58,49.71,47.58,49.71,1.8651318379395905,1.8705016235982788
-2178091800,51.31,51.45,50.55,50.55,2.087739516085338,1.8651318379395905
-2177487000,51.21,51.21,49.23,50.21,2.1862299891893606,2.087739516085338
-2176882200,48.61,49.17,48.61,49.14,1.8126442269807366,2.1862299891893606
-2176277400,48.71,48.71,47.23,47.23,1.1345845761308109,1.8126442269807366
-2175672600,47.02,48.07,47.02,47.92,0.45564709495451405,1.1345845761308109
-2175067800,48.01,49.04,48.01,49.04,0.05798060727839194,0.45564709495451405
-2174463000,49.58,50.62,49.58,50.55,0.09227600201483399,0.05798060727839194
-2173858200,51.05,51.26,50.3,51.26,0.39422683063226666,0.09227600201483399
-2173253400,49.92,49.92,49.22,49.65,0.48595251064263545,0.39422683063226666
-2172648600,49.44,49.44,48.52,49.08,0.3761974872112347,0.48595251064263545
-2172043800,48.94,49.05,48.78,48.92,0.2263567067105833,0.3761974872112347
-2171439000,48.87,48.92,48.66,48.76,0.0627591009118631,0.2263567067105833
-2170834200,49.55,49.92,49.55,49.92,0.11461958801780217,0.0627591009118631
-2170229400,49.68,50.28,49.63,50.28,0.27815875009294494,0.11461958801780217
-2169624600,51.36,52.15,51.36,52.15,0.6563737894037637,0.27815875009294494
-2169019800,51.76,52.95,51.76,52.78,1.1011655017806699,0.6563737894037637
-2168415000,54.57,54.96,54.23,54.96,1.557781577245161,1.1011655017806699
-2167810200,54,54,53.02,53.85,1.6843040146662869,1.557781577245161
-2167205400,54.49,54.99,53.86,53.86,1.9198679468678568,1.6843040146662869
-2166600600,54.72,54.72,48.8,51.91,1.5620439643250115,1.9198679468678568
-2165995800,52.09,52.94,50.4,52.94,1.1559215762037953,1.5620439643250115
-2165391000,52.7,53.4,52.7,53.4,0.9551063724045232,1.1559215762037953
-2164786200,53.36,54.88,53.36,54.88,1.031921178427222,0.9551063724045232
-2164181400,56.3,56.3,55.27,55.27,1.322248029173192,1.031921178427222
-2163576600,55.24,55.99,55.12,55.82,1.612400620329949,1.322248029173192
-2162971800,56.68,56.68,55.93,56.45,1.981744830537958,1.612400620329949
-2162367000,56.28,56.28,55.38,55.38,2.135032759152753,1.981744830537958
-2161762200,55.83,55.83,55.48,55.48,2.123277895971608,2.135032759152753
-2161157400,53.62,54.07,51.26,51.26,1.412328724319883,2.123277895971608
-2160552600,50.31,52.12,50.31,52.12,0.6015659377860468,1.412328724319883
-2159947800,51.01,52.24,51.01,52.24,-0.06086344105494812,0.6015659377860468
-2159343000,52.83,52.83,51.62,51.62,-0.4919266225509163,-0.06086344105494812
-2158738200,50.13,51,50.01,50.45,-0.9693005582783422,-0.4919266225509163
-2158133400,50.63,51.94,50.63,51.84,-1.2703267027227225,-0.9693005582783422
-2157528600,51.43,52.89,51.43,52.89,-1.2993770313670159,-1.2703267027227225
-2156923800,53.47,53.47,52.66,53.21,-1.0758184084254108,-1.2993770313670159
-2156319000,52.62,53.07,52.31,52.31,-0.8688607024257775,-1.0758184084254108
-2155714200,51.2,51.75,48.71,48.71,-1.0442236388500865,-0.8688607024257775
-2155109400,50.7,51.04,50.6,51.04,-1.150749088884549,-1.0442236388500865
-2154504600,48.94,49.02,47.96,49.02,-1.44910755201973,-1.150749088884549
-2153899800,48.28,48.28,46.7,46.76,-1.826475079281837,-1.44910755201973
-2153295000,46.15,47.74,46.15,47.74,-2.2332861786924187,-1.826475079281837
-2152690200,47.65,47.65,47.01,47.42,-2.4465792449393406,-2.2332861786924187
-2152085400,47.38,47.55,47.29,47.29,-2.521110428197808,-2.4465792449393406
-2151480600,46.36,46.97,46.36,46.84,-2.770774410797791,-2.521110428197808
-2150875800,46.7,47.15,46.7,47.15,-2.9082421309038518,-2.770774410797791
-2150271000,48.18,48.18,47.34,47.87,-2.4628237170996465,-2.9082421309038518
-2149666200,47.71,47.71,47.18,47.71,-2.1365732454061375,-2.4628237170996465
-2149061400,47.18,47.64,47.18,47.57,-1.6755141231079955,-2.1365732454061375
-2148456600,46.37,46.98,46.22,46.22,-1.6919538000444607,-1.6755141231079955
-2147851800,46.12,46.12,44.62,44.79,-1.929443881821084,-1.6919538000444607
-2147247000,44.87,45.75,44.87,45.75,-2.2669765109431257,-1.929443881821084
-2146642200,44.98,45.85,44.56,45.85,-2.6480351510248674,-2.2669765109431257
-2146037400,45.87,46.76,45.87,46.53,-2.1018410547165267,-2.6480351510248674
-2145432600,47,47,46.24,46.24,-1.475708910676462,-2.1018410547165267
-2144827800,45.85,46.37,45.32,46.37,-1.2018290806480576,-1.475708910676462
-2144223000,45.95,46.45,45.95,46.45,-0.9405517600332708,-1.2018290806480576
-2143618200,46.48,47.2,46.48,47.04,-0.5301524112310245,-0.9405517600332708
-2143013400,46.91,47.3,46.8,47.3,0.033414285321436865,-0.5301524112310245
-2142408600,46.95,47.19,46.77,46.79,0.564964304297858,0.033414285321436865
-2141803800,47.29,47.46,46.84,47.06,1.0832621562809628,0.564964304297858
-2141199000,47.29,47.46,46.94,46.94,1.5748513067386747,1.0832621562809628
-2140594200,47.29,47.92,46.91,47.48,2.0413547611609117,1.5748513067386747
-2139989400,47.16,47.35,46.99,47.35,2.108527556774365,2.0413547611609117
-2139384600,47.5,48.9,47.5,48.9,2.3607425883444364,2.108527556774365
-2138779800,48.74,48.74,48.53,48.68,2.699042226992701,2.3607425883444364
-2138175000,48.66,48.67,48.39,48.39,2.8220818628997595,2.699042226992701
-2137570200,48.23,48.35,47.76,47.93,2.2817699464303693,2.8220818628997595
-2136965400,47.82,49.07,47.82,49.07,2.057723373141247,2.2817699464303693
-2136360600,48.6,49.57,47.95,48.97,2.1716380582383747,2.057723373141247
-2135755800,48.75,48.79,47.72,47.72,1.890525554748053,2.1716380582383747
-2135151000,47.84,48.53,47.84,48.09,1.5465751929099532,1.890525554748053
-2134546200,47.45,47.84,47.33,47.33,0.9788474049643051,1.5465751929099532
-2133941400,46.88,48.12,46.88,48.12,0.29274373847121704,0.9788474049643051
-2133336600,48.13,48.13,47.95,48.1,-0.032765185035733196,0.29274373847121704
-2132731800,47.99,47.99,47.31,47.41,-0.40501753716477606,-0.032765185035733196
-2132127000,47.57,47.95,47.57,47.76,-0.677013699442861,-0.40501753716477606
-2131522200,47.73,47.73,46.9,46.9,-1.0733632409354523,-0.677013699442861
-2130917400,46.5,46.5,46.11,46.16,-1.5083542568362438,-1.0733632409354523
-2130312600,46.58,47,46.53,47,-1.57668290745154,-1.5083542568362438
-2129707800,47.14,47.14,46.55,46.71,-1.4716013455337604,-1.57668290745154
-2129103000,46.82,47.82,46.82,47.82,-1.0917325022262252,-1.4716013455337604
-2128498200,47.81,48.23,47.81,48.23,-0.45208958261979104,-1.0917325022262252
-2127893400,48.73,48.73,47.67,47.74,0.1888806946306204,-0.45208958261979104
-2127288600,47.77,48.18,47.77,48.18,0.6635556605691604,0.1888806946306204
-2126683800,47.94,48.37,47.85,48.23,1.0959187239501271,0.6635556605691604
-2126079000,48.08,48.13,47.32,47.66,1.2344395461275413,1.0959187239501271
-2125474200,47.71,48,47.65,48,1.3080621611114398,1.2344395461275413
-2124869400,48.2,48.38,48.2,48.38,1.5849248707610175,1.3080621611114398
-2124264600,48.61,48.61,47.84,47.84,1.8641291863430727,1.5849248707610175
-2123659800,47.88,49.08,47.88,49.08,2.222953594455559,1.8641291863430727
-2123055000,48.46,48.46,47.38,48.05,1.5546052292912016,2.222953594455559
-2122450200,46.4,48.22,46.4,48.22,0.7261349438198762,1.5546052292912016
-2121845400,46.5,47.12,46.24,46.9,-0.018712706305478,0.7261349438198762
-2121240600,46.48,48.21,46.48,48.21,-0.35242681034865275,-0.018712706305478
-2120635800,48.22,48.22,47.64,48.07,-0.26939340986247845,-0.35242681034865275
-2120031000,47.84,47.84,47.17,47.84,-0.22468940499324958,-0.26939340986247845
-2119426200,47.47,47.47,46.49,46.49,-0.40017094767757977,-0.22468940499324958
-2118821400,45.16,45.16,43.9,43.9,-0.7732629638023185,-0.40017094767757977
-2118216600,45.04,45.58,44.62,45.58,-1.05152549057913,-0.7732629638023185
-2117611800,45.48,45.48,44.48,45,-1.271045909339596,-1.05152549057913
-2117007000,45.29,45.29,44.73,44.73,-1.4291916011494994,-1.271045909339596
-2116402200,45,45.04,43.43,43.59,-1.7411511968675522,-1.4291916011494994
-2115797400,43.14,44.44,43.14,44.44,-2.118108940795051,-1.7411511968675522
-2115192600,45.39,45.78,44.9,45.78,-1.83571227851504,-2.118108940795051
-2114587800,45.84,46.79,45.84,46.79,-1.2466522293556106,-1.83571227851504
-2113983000,47.35,48.04,47.35,47.95,-0.5054672748861796,-1.2466522293556106
-2113378200,47.55,47.55,46.71,46.93,0.07125483759818746,-0.5054672748861796
-2112773400,46.73,47.08,46.49,46.57,0.44269518066600977,0.07125483759818746
-2112168600,47,47.47,47,47.05,0.785240638844684,0.44269518066600977
